business_date,channel,city,transaction_count,transaction_amount_inr,fraud_count,fraud_amount_inr,fraud_rate_pct,decline_count,challenge_count,avg_risk_score
2026-02-05,ATM,Kochi,2,2006.81,0,0.0,0.0,0,1,50.2
2026-02-05,ATM,Kolkata,3,9902.75,0,0.0,0.0,0,0,35.03
2026-02-05,ATM,Mumbai,2,3145.87,0,0.0,0.0,0,0,20.15
2026-02-05,ATM,Pune,3,15045.24,0,0.0,0.0,0,0,32.53
2026-02-05,Branch,Ahmedabad,1,193.53,0,0.0,0.0,0,0,36.6
2026-02-05,Branch,Bengaluru,1,901.84,0,0.0,0.0,0,0,14.9
2026-02-05,Branch,Chennai,1,1602.48,0,0.0,0.0,0,0,17.4
2026-02-05,Branch,Kolkata,1,2468.82,0,0.0,0.0,0,0,49.7
2026-02-05,IMPS,Ahmedabad,2,1760.17,0,0.0,0.0,0,0,35.6
2026-02-05,IMPS,Bengaluru,3,1895.42,0,0.0,0.0,0,0,14.97
2026-02-05,IMPS,Chennai,2,5884.01,0,0.0,0.0,0,0,12.8
2026-02-05,IMPS,Delhi,3,6657.02,0,0.0,0.0,0,0,24.9
2026-02-05,IMPS,Jaipur,2,2021.67,0,0.0,0.0,0,0,27.55
2026-02-05,IMPS,Kochi,3,2710.48,0,0.0,0.0,0,0,25.2
2026-02-05,IMPS,Kolkata,3,4880.62,0,0.0,0.0,0,0,21.23
2026-02-05,IMPS,Pune,1,5896.25,0,0.0,0.0,0,0,27.3
2026-02-05,Internet Banking,Ahmedabad,5,17423.76,1,2980.61,20.0,0,1,39.88
2026-02-05,Internet Banking,Bengaluru,3,8803.28,0,0.0,0.0,0,0,35.47
2026-02-05,Internet Banking,Chennai,1,5509.62,0,0.0,0.0,0,0,37.1
2026-02-05,Internet Banking,Delhi,3,6981.8,0,0.0,0.0,0,1,44.33
2026-02-05,Internet Banking,Hyderabad,5,10115.61,0,0.0,0.0,0,0,27.68
2026-02-05,Internet Banking,Jaipur,2,2341.21,0,0.0,0.0,0,0,18.75
2026-02-05,Internet Banking,Kochi,2,10957.37,0,0.0,0.0,0,0,29.4
2026-02-05,Internet Banking,Kolkata,3,6900.99,0,0.0,0.0,0,0,54.7
2026-02-05,Internet Banking,Mumbai,3,16080.15,0,0.0,0.0,0,0,36.77
2026-02-05,Internet Banking,Pune,4,24007.55,0,0.0,0.0,0,1,52.4
2026-02-05,Mobile Banking,Ahmedabad,1,1395.76,0,0.0,0.0,0,0,40.6
2026-02-05,Mobile Banking,Bengaluru,4,8933.74,0,0.0,0.0,0,0,25.1
2026-02-05,Mobile Banking,Chennai,7,32782.24,0,0.0,0.0,0,0,26.96
2026-02-05,Mobile Banking,Delhi,3,5437.74,0,0.0,0.0,0,0,32.77
2026-02-05,Mobile Banking,Hyderabad,2,4797.98,0,0.0,0.0,0,0,47.1
2026-02-05,Mobile Banking,Jaipur,6,14517.11,0,0.0,0.0,0,0,30.92
2026-02-05,Mobile Banking,Kochi,4,17675.58,0,0.0,0.0,0,0,32.58
2026-02-05,Mobile Banking,Kolkata,3,5805.79,0,0.0,0.0,0,0,25.97
2026-02-05,Mobile Banking,Mumbai,3,10728.76,0,0.0,0.0,0,0,28.27
2026-02-05,Mobile Banking,Pune,2,10577.6,0,0.0,0.0,0,0,43.25
2026-02-05,NEFT,Ahmedabad,3,12170.06,0,0.0,0.0,0,0,21.4
2026-02-05,NEFT,Bengaluru,1,153.12,0,0.0,0.0,0,0,10.8
2026-02-05,NEFT,Chennai,3,5798.18,0,0.0,0.0,0,0,24.4
2026-02-05,NEFT,Hyderabad,2,3752.83,0,0.0,0.0,0,0,23.15
2026-02-05,NEFT,Kochi,1,625.49,0,0.0,0.0,0,0,30.4
2026-02-05,NEFT,Kolkata,1,697.8,0,0.0,0.0,0,0,11.3
2026-02-05,NEFT,Mumbai,1,1761.56,0,0.0,0.0,0,0,24.7
2026-02-05,NEFT,Pune,3,1773.99,0,0.0,0.0,0,0,23.93
2026-02-05,POS,Ahmedabad,3,7768.46,0,0.0,0.0,0,0,33.13
2026-02-05,POS,Bengaluru,8,21704.62,0,0.0,0.0,0,0,27.79
2026-02-05,POS,Chennai,5,7531.18,0,0.0,0.0,0,0,38.86
2026-02-05,POS,Delhi,5,9270.98,0,0.0,0.0,0,0,22.64
2026-02-05,POS,Hyderabad,4,6623.19,0,0.0,0.0,0,0,33.85
2026-02-05,POS,Jaipur,4,8379.98,0,0.0,0.0,0,0,30.27
2026-02-05,POS,Kochi,5,13279.53,0,0.0,0.0,0,1,40.12
2026-02-05,POS,Kolkata,5,26937.6,0,0.0,0.0,0,0,31.14
2026-02-05,POS,Mumbai,7,17701.43,0,0.0,0.0,0,0,23.7
2026-02-05,POS,Pune,4,13843.33,0,0.0,0.0,0,0,47.75
2026-02-05,RTGS,Ahmedabad,2,1582197.9,0,0.0,0.0,0,0,42.45
2026-02-05,RTGS,Bengaluru,1,848715.64,0,0.0,0.0,0,0,49.8
2026-02-05,RTGS,Hyderabad,1,375420.07,0,0.0,0.0,0,0,42.2
2026-02-05,RTGS,Jaipur,2,644320.0,1,52990.95,50.0,0,0,48.8
2026-02-05,RTGS,Kochi,5,2615728.91,1,95.03,20.0,0,1,51.76
2026-02-05,RTGS,Kolkata,1,1114459.34,0,0.0,0.0,0,1,66.6
2026-02-05,RTGS,Mumbai,2,930245.9,0,0.0,0.0,0,0,34.65
2026-02-05,RTGS,Pune,4,3852722.85,0,0.0,0.0,0,0,47.53
2026-02-05,UPI,Ahmedabad,8,32065.43,0,0.0,0.0,0,0,24.86
2026-02-05,UPI,Bengaluru,3,7156.69,0,0.0,0.0,0,0,32.87
2026-02-05,UPI,Chennai,6,10830.73,0,0.0,0.0,0,0,19.57
2026-02-05,UPI,Delhi,6,27360.79,0,0.0,0.0,0,0,28.9
2026-02-05,UPI,Hyderabad,14,45180.66,0,0.0,0.0,0,0,26.44
2026-02-05,UPI,Jaipur,6,18849.26,0,0.0,0.0,0,1,37.55
2026-02-05,UPI,Kochi,9,19154.14,0,0.0,0.0,0,1,30.79
2026-02-05,UPI,Kolkata,1,1145.39,0,0.0,0.0,0,0,48.0
2026-02-05,UPI,Mumbai,7,22715.93,0,0.0,0.0,0,0,22.17
2026-02-05,UPI,Pune,6,312740.6,1,305773.9,16.667,0,1,27.05
2026-02-06,ATM,Ahmedabad,2,3561.78,1,1993.55,50.0,0,1,51.15
2026-02-06,ATM,Chennai,3,3410.34,0,0.0,0.0,0,0,19.33
2026-02-06,ATM,Delhi,4,17822.0,0,0.0,0.0,0,0,25.15
2026-02-06,ATM,Hyderabad,3,5777.06,0,0.0,0.0,0,0,24.17
2026-02-06,ATM,Jaipur,4,4761.96,0,0.0,0.0,0,1,37.33
2026-02-06,ATM,Kochi,4,49189.45,0,0.0,0.0,0,0,32.5
2026-02-06,ATM,Kolkata,1,3406.94,0,0.0,0.0,0,0,53.8
2026-02-06,ATM,Mumbai,5,22986.25,0,0.0,0.0,0,0,30.76
2026-02-06,ATM,Pune,3,7681.46,0,0.0,0.0,0,0,27.6
2026-02-06,Branch,Bengaluru,1,4471.48,0,0.0,0.0,0,0,45.8
2026-02-06,Branch,Delhi,2,3259.41,0,0.0,0.0,0,0,34.4
2026-02-06,Branch,Hyderabad,1,2189.71,0,0.0,0.0,0,0,49.9
2026-02-06,Branch,Jaipur,1,6565.9,0,0.0,0.0,0,0,19.4
2026-02-06,Branch,Kolkata,1,571.14,0,0.0,0.0,0,0,21.4
2026-02-06,IMPS,Ahmedabad,2,3090.27,1,910.16,50.0,0,0,52.15
2026-02-06,IMPS,Bengaluru,3,3969.11,0,0.0,0.0,0,0,33.93
2026-02-06,IMPS,Chennai,2,4207.56,1,51.48,50.0,0,0,41.45
2026-02-06,IMPS,Delhi,2,332740.79,2,332740.79,100.0,1,0,66.9
2026-02-06,IMPS,Hyderabad,1,1951.19,0,0.0,0.0,0,0,39.2
2026-02-06,IMPS,Kolkata,1,10244.59,0,0.0,0.0,0,0,49.9
2026-02-06,IMPS,Pune,2,5485.67,0,0.0,0.0,0,0,41.95
2026-02-06,Internet Banking,Bengaluru,2,1734.73,0,0.0,0.0,0,0,17.15
2026-02-06,Internet Banking,Chennai,3,2638.06,0,0.0,0.0,0,0,21.33
2026-02-06,Internet Banking,Delhi,1,537.51,0,0.0,0.0,0,0,9.9
2026-02-06,Internet Banking,Hyderabad,3,16303.29,0,0.0,0.0,0,0,35.1
2026-02-06,Internet Banking,Jaipur,3,16414.9,0,0.0,0.0,0,0,37.57
2026-02-06,Internet Banking,Kochi,3,5717.05,0,0.0,0.0,0,0,33.27
2026-02-06,Internet Banking,Kolkata,3,21011.01,1,10014.07,33.333,1,0,45.43
2026-02-06,Internet Banking,Mumbai,2,725.37,0,0.0,0.0,0,0,24.05
2026-02-06,Internet Banking,Pune,5,18580.68,0,0.0,0.0,0,0,28.88
2026-02-06,Mobile Banking,Ahmedabad,5,5522.3,0,0.0,0.0,0,0,37.54
2026-02-06,Mobile Banking,Bengaluru,4,7261.28,0,0.0,0.0,0,0,40.58
2026-02-06,Mobile Banking,Chennai,6,9828.64,0,0.0,0.0,0,0,24.08
2026-02-06,Mobile Banking,Delhi,4,6028.18,0,0.0,0.0,0,0,28.23
2026-02-06,Mobile Banking,Hyderabad,5,15067.48,0,0.0,0.0,0,0,38.82
2026-02-06,Mobile Banking,Jaipur,4,3108.54,0,0.0,0.0,0,0,15.65
2026-02-06,Mobile Banking,Kochi,2,1943.2,0,0.0,0.0,0,0,29.4
2026-02-06,Mobile Banking,Kolkata,6,375694.86,1,357964.1,16.667,0,1,34.93
2026-02-06,Mobile Banking,Mumbai,5,9602.56,0,0.0,0.0,0,0,35.28
2026-02-06,Mobile Banking,Pune,6,16006.1,0,0.0,0.0,0,0,26.07
2026-02-06,NEFT,Ahmedabad,2,2320.42,0,0.0,0.0,0,0,14.75
2026-02-06,NEFT,Bengaluru,2,3129.02,0,0.0,0.0,0,0,41.95
2026-02-06,NEFT,Chennai,6,12694.49,0,0.0,0.0,0,0,31.75
2026-02-06,NEFT,Hyderabad,3,9682.92,0,0.0,0.0,0,0,31.6
2026-02-06,NEFT,Kochi,5,33213.16,0,0.0,0.0,0,0,24.56
2026-02-06,NEFT,Kolkata,2,3680.91,0,0.0,0.0,0,0,28.6
2026-02-06,NEFT,Pune,3,22639.35,0,0.0,0.0,0,0,33.7
2026-02-06,POS,Ahmedabad,8,46397.88,0,0.0,0.0,0,1,33.31
2026-02-06,POS,Bengaluru,2,5814.99,0,0.0,0.0,0,0,24.8
2026-02-06,POS,Chennai,6,11307.92,0,0.0,0.0,0,0,40.08
2026-02-06,POS,Delhi,5,8193.57,0,0.0,0.0,0,0,30.96
2026-02-06,POS,Hyderabad,6,23516.56,0,0.0,0.0,0,0,27.17
2026-02-06,POS,Kochi,5,6502.04,0,0.0,0.0,0,0,28.24
2026-02-06,POS,Kolkata,3,2941.85,0,0.0,0.0,0,0,21.07
2026-02-06,POS,Mumbai,1,2171.62,0,0.0,0.0,0,0,12.9
2026-02-06,POS,Pune,5,22141.27,0,0.0,0.0,0,0,24.32
2026-02-06,RTGS,Ahmedabad,1,242958.57,0,0.0,0.0,0,0,28.0
2026-02-06,RTGS,Bengaluru,2,1300499.93,0,0.0,0.0,0,1,59.7
2026-02-06,RTGS,Hyderabad,1,1030437.05,0,0.0,0.0,0,0,32.0
2026-02-06,RTGS,Jaipur,2,1986805.54,0,0.0,0.0,0,1,48.1
2026-02-06,RTGS,Kochi,3,3071417.85,0,0.0,0.0,0,0,43.2
2026-02-06,RTGS,Kolkata,1,584790.94,0,0.0,0.0,0,0,49.6
2026-02-06,RTGS,Pune,1,923386.53,0,0.0,0.0,0,0,33.6
2026-02-06,UPI,Ahmedabad,3,8391.08,0,0.0,0.0,0,0,30.63
2026-02-06,UPI,Bengaluru,7,14306.01,0,0.0,0.0,0,0,37.7
2026-02-06,UPI,Chennai,6,11531.25,0,0.0,0.0,0,0,25.35
2026-02-06,UPI,Delhi,9,33681.11,0,0.0,0.0,0,0,31.9
2026-02-06,UPI,Hyderabad,6,23320.44,0,0.0,0.0,0,0,38.48
2026-02-06,UPI,Jaipur,4,11322.65,0,0.0,0.0,0,0,25.8
2026-02-06,UPI,Kochi,9,28119.62,0,0.0,0.0,0,0,29.13
2026-02-06,UPI,Kolkata,3,4125.14,0,0.0,0.0,0,0,34.67
2026-02-06,UPI,Mumbai,9,10325.24,0,0.0,0.0,0,0,26.56
2026-02-06,UPI,Pune,5,12635.54,0,0.0,0.0,0,1,39.04
2026-02-07,ATM,Ahmedabad,6,39205.1,0,0.0,0.0,0,0,20.98
2026-02-07,ATM,Bengaluru,5,47020.72,0,0.0,0.0,0,0,33.0
2026-02-07,ATM,Chennai,1,958.32,0,0.0,0.0,0,0,19.0
2026-02-07,ATM,Delhi,5,7538.18,0,0.0,0.0,0,0,32.16
2026-02-07,ATM,Hyderabad,3,4142.69,0,0.0,0.0,0,0,36.9
2026-02-07,ATM,Jaipur,1,313.44,0,0.0,0.0,0,0,57.7
2026-02-07,ATM,Kochi,1,1784.5,0,0.0,0.0,0,0,15.0
2026-02-07,ATM,Kolkata,3,20638.65,0,0.0,0.0,0,0,39.2
2026-02-07,ATM,Mumbai,5,20758.35,0,0.0,0.0,0,0,31.0
2026-02-07,ATM,Pune,2,9978.58,0,0.0,0.0,0,0,35.2
2026-02-07,Branch,Kochi,1,4405.01,0,0.0,0.0,0,0,33.5
2026-02-07,Branch,Mumbai,2,55714.53,1,55484.5,50.0,0,0,29.55
2026-02-07,Branch,Pune,1,1072.42,0,0.0,0.0,0,0,28.9
2026-02-07,IMPS,Ahmedabad,2,2269.97,0,0.0,0.0,0,0,34.2
2026-02-07,IMPS,Bengaluru,4,31592.53,0,0.0,0.0,0,0,30.37
2026-02-07,IMPS,Chennai,4,8076.33,0,0.0,0.0,0,0,25.2
2026-02-07,IMPS,Delhi,1,1397.25,0,0.0,0.0,0,0,30.8
2026-02-07,IMPS,Hyderabad,4,7394.31,1,68.41,25.0,0,1,40.67
2026-02-07,IMPS,Jaipur,3,12147.6,0,0.0,0.0,0,0,28.2
2026-02-07,IMPS,Kochi,4,12472.89,0,0.0,0.0,0,0,21.18
2026-02-07,IMPS,Kolkata,4,12841.19,0,0.0,0.0,0,0,24.32
2026-02-07,IMPS,Mumbai,3,2341.16,0,0.0,0.0,0,0,40.2
2026-02-07,IMPS,Pune,4,16155.25,0,0.0,0.0,0,0,28.52
2026-02-07,Internet Banking,Ahmedabad,6,37793.14,0,0.0,0.0,0,0,33.05
2026-02-07,Internet Banking,Bengaluru,3,2411.71,0,0.0,0.0,0,0,30.0
2026-02-07,Internet Banking,Chennai,4,7240.05,0,0.0,0.0,0,0,26.6
2026-02-07,Internet Banking,Delhi,2,11232.59,0,0.0,0.0,0,0,24.2
2026-02-07,Internet Banking,Hyderabad,2,6869.48,0,0.0,0.0,0,0,29.25
2026-02-07,Internet Banking,Jaipur,2,3792.3,0,0.0,0.0,0,0,19.55
2026-02-07,Internet Banking,Kochi,2,5767.98,0,0.0,0.0,0,0,43.9
2026-02-07,Internet Banking,Kolkata,7,31900.2,0,0.0,0.0,0,0,36.11
2026-02-07,Internet Banking,Pune,1,1207.25,0,0.0,0.0,0,0,27.3
2026-02-07,Mobile Banking,Ahmedabad,7,17590.36,0,0.0,0.0,0,0,18.73
2026-02-07,Mobile Banking,Bengaluru,5,9256.28,0,0.0,0.0,0,0,36.4
2026-02-07,Mobile Banking,Chennai,7,20268.58,0,0.0,0.0,0,0,26.74
2026-02-07,Mobile Banking,Delhi,4,8196.07,0,0.0,0.0,0,0,40.25
2026-02-07,Mobile Banking,Hyderabad,2,4583.94,0,0.0,0.0,0,0,17.65
2026-02-07,Mobile Banking,Jaipur,3,2829.14,0,0.0,0.0,0,0,21.2
2026-02-07,Mobile Banking,Kochi,4,4138.45,0,0.0,0.0,0,0,19.37
2026-02-07,Mobile Banking,Kolkata,2,4792.15,0,0.0,0.0,0,0,37.3
2026-02-07,Mobile Banking,Mumbai,5,13960.14,0,0.0,0.0,0,0,22.4
2026-02-07,Mobile Banking,Pune,4,11656.05,0,0.0,0.0,0,0,39.45
2026-02-07,NEFT,Ahmedabad,2,1136.76,0,0.0,0.0,0,0,29.85
2026-02-07,NEFT,Bengaluru,3,3430.75,1,1833.81,33.333,0,0,29.13
2026-02-07,NEFT,Chennai,6,12327.08,0,0.0,0.0,0,0,32.08
2026-02-07,NEFT,Delhi,1,656.66,0,0.0,0.0,0,0,22.1
2026-02-07,NEFT,Hyderabad,5,11838.12,0,0.0,0.0,0,0,32.9
2026-02-07,NEFT,Jaipur,1,4180.42,0,0.0,0.0,0,0,50.2
2026-02-07,NEFT,Kochi,2,14603.67,0,0.0,0.0,0,0,41.25
2026-02-07,NEFT,Kolkata,5,4896.54,0,0.0,0.0,0,0,27.76
2026-02-07,NEFT,Mumbai,4,20252.17,0,0.0,0.0,0,0,33.33
2026-02-07,NEFT,Pune,4,324315.9,1,302437.32,25.0,0,0,48.2
2026-02-07,POS,Ahmedabad,4,546115.86,1,539629.07,25.0,1,0,45.43
2026-02-07,POS,Bengaluru,6,23445.28,0,0.0,0.0,0,0,42.9
2026-02-07,POS,Chennai,1,13271.6,0,0.0,0.0,0,0,25.9
2026-02-07,POS,Delhi,3,2270.1,0,0.0,0.0,0,0,20.87
2026-02-07,POS,Hyderabad,4,5764.17,0,0.0,0.0,0,0,33.1
2026-02-07,POS,Jaipur,8,38365.23,0,0.0,0.0,0,0,25.31
2026-02-07,POS,Kochi,2,4007.8,0,0.0,0.0,0,0,56.3
2026-02-07,POS,Kolkata,5,15485.31,0,0.0,0.0,0,0,34.44
2026-02-07,POS,Mumbai,5,9428.83,0,0.0,0.0,0,0,28.3
2026-02-07,POS,Pune,7,24089.35,0,0.0,0.0,0,0,33.77
2026-02-07,RTGS,Ahmedabad,3,2198930.87,0,0.0,0.0,0,1,45.43
2026-02-07,RTGS,Bengaluru,2,1303529.92,0,0.0,0.0,0,0,44.85
2026-02-07,RTGS,Chennai,1,1232345.4,0,0.0,0.0,0,0,52.7
2026-02-07,RTGS,Delhi,3,1110595.58,0,0.0,0.0,0,0,47.1
2026-02-07,RTGS,Hyderabad,1,1427462.59,0,0.0,0.0,0,0,50.9
2026-02-07,RTGS,Kochi,2,1008896.0,0,0.0,0.0,0,0,27.2
2026-02-07,RTGS,Kolkata,1,1144100.56,0,0.0,0.0,0,0,56.4
2026-02-07,RTGS,Mumbai,2,2296121.35,0,0.0,0.0,0,0,53.45
2026-02-07,RTGS,Pune,2,1013386.05,0,0.0,0.0,0,0,33.1
2026-02-07,UPI,Ahmedabad,9,25714.59,0,0.0,0.0,0,0,38.21
2026-02-07,UPI,Bengaluru,8,21649.38,0,0.0,0.0,0,0,29.89
2026-02-07,UPI,Chennai,6,9875.22,0,0.0,0.0,0,0,23.07
2026-02-07,UPI,Delhi,5,10759.69,0,0.0,0.0,0,0,27.34
2026-02-07,UPI,Hyderabad,7,7543.38,0,0.0,0.0,0,0,32.3
2026-02-07,UPI,Jaipur,8,11672.81,0,0.0,0.0,0,0,31.27
2026-02-07,UPI,Kochi,9,31054.98,0,0.0,0.0,0,0,25.18
2026-02-07,UPI,Kolkata,7,17975.46,0,0.0,0.0,0,0,36.53
2026-02-07,UPI,Mumbai,14,21091.74,1,2147.84,7.143,0,1,32.58
2026-02-07,UPI,Pune,5,3552.23,0,0.0,0.0,0,0,22.86
2026-02-08,ATM,Ahmedabad,3,8281.11,0,0.0,0.0,0,0,41.9
2026-02-08,ATM,Bengaluru,2,4705.94,0,0.0,0.0,0,0,22.1
2026-02-08,ATM,Chennai,2,1391.83,0,0.0,0.0,0,0,19.85
2026-02-08,ATM,Delhi,4,7440.52,0,0.0,0.0,0,0,36.1
2026-02-08,ATM,Hyderabad,6,9969.31,0,0.0,0.0,0,0,23.33
2026-02-08,ATM,Jaipur,1,5416.09,0,0.0,0.0,0,0,51.4
2026-02-08,ATM,Kochi,2,5351.88,0,0.0,0.0,0,0,35.0
2026-02-08,ATM,Kolkata,4,4881.36,0,0.0,0.0,0,0,28.05
2026-02-08,ATM,Mumbai,3,4228.73,0,0.0,0.0,0,0,30.33
2026-02-08,ATM,Pune,2,2776.34,0,0.0,0.0,0,0,29.2
2026-02-08,Branch,Chennai,1,632.37,0,0.0,0.0,0,0,11.5
2026-02-08,Branch,Hyderabad,1,2231.22,0,0.0,0.0,0,0,30.1
2026-02-08,Branch,Pune,1,1649.51,0,0.0,0.0,0,0,21.7
2026-02-08,IMPS,Ahmedabad,2,3286.98,0,0.0,0.0,0,0,50.25
2026-02-08,IMPS,Bengaluru,4,6581.54,0,0.0,0.0,0,0,23.65
2026-02-08,IMPS,Chennai,1,1446.11,0,0.0,0.0,0,0,21.8
2026-02-08,IMPS,Delhi,1,2392.41,0,0.0,0.0,0,0,37.4
2026-02-08,IMPS,Hyderabad,1,23819.77,0,0.0,0.0,0,0,51.6
2026-02-08,IMPS,Jaipur,5,12534.91,0,0.0,0.0,0,0,35.38
2026-02-08,IMPS,Kochi,6,28828.16,0,0.0,0.0,0,0,35.35
2026-02-08,IMPS,Kolkata,4,7582.76,0,0.0,0.0,0,0,22.95
2026-02-08,IMPS,Mumbai,5,179311.95,1,163805.13,20.0,0,0,33.92
2026-02-08,IMPS,Pune,6,10808.73,0,0.0,0.0,0,0,21.52
2026-02-08,Internet Banking,Ahmedabad,2,20055.92,0,0.0,0.0,0,0,35.0
2026-02-08,Internet Banking,Bengaluru,6,18061.99,0,0.0,0.0,0,0,26.28
2026-02-08,Internet Banking,Chennai,1,4655.98,0,0.0,0.0,0,0,26.9
2026-02-08,Internet Banking,Delhi,3,7725.7,0,0.0,0.0,0,0,23.67
2026-02-08,Internet Banking,Hyderabad,6,32185.43,0,0.0,0.0,0,0,23.75
2026-02-08,Internet Banking,Jaipur,1,2472.62,0,0.0,0.0,0,0,52.6
2026-02-08,Internet Banking,Kochi,4,12729.91,0,0.0,0.0,0,0,25.22
2026-02-08,Internet Banking,Kolkata,6,14800.62,0,0.0,0.0,0,0,30.15
2026-02-08,Internet Banking,Mumbai,6,15322.16,0,0.0,0.0,0,1,29.18
2026-02-08,Internet Banking,Pune,4,9221.59,1,7056.87,25.0,0,1,38.15
2026-02-08,Mobile Banking,Ahmedabad,8,96087.25,1,80925.88,12.5,0,1,30.25
2026-02-08,Mobile Banking,Bengaluru,4,9703.2,0,0.0,0.0,0,0,29.7
2026-02-08,Mobile Banking,Chennai,5,5904.35,0,0.0,0.0,0,0,18.28
2026-02-08,Mobile Banking,Delhi,6,10852.79,0,0.0,0.0,0,0,18.87
2026-02-08,Mobile Banking,Hyderabad,7,29879.52,0,0.0,0.0,0,0,37.36
2026-02-08,Mobile Banking,Jaipur,5,10195.34,0,0.0,0.0,0,0,39.7
2026-02-08,Mobile Banking,Kochi,5,21074.83,0,0.0,0.0,0,0,23.16
2026-02-08,Mobile Banking,Kolkata,2,970.92,0,0.0,0.0,0,1,51.95
2026-02-08,Mobile Banking,Mumbai,2,3110.96,0,0.0,0.0,0,0,42.15
2026-02-08,Mobile Banking,Pune,5,21330.42,0,0.0,0.0,0,0,33.14
2026-02-08,NEFT,Bengaluru,4,15409.04,0,0.0,0.0,0,0,35.15
2026-02-08,NEFT,Chennai,3,1293.29,0,0.0,0.0,0,0,25.37
2026-02-08,NEFT,Delhi,2,3942.78,0,0.0,0.0,0,0,28.2
2026-02-08,NEFT,Hyderabad,5,5696.31,0,0.0,0.0,0,0,16.2
2026-02-08,NEFT,Kochi,1,6614.77,0,0.0,0.0,0,0,38.1
2026-02-08,NEFT,Kolkata,4,10573.83,0,0.0,0.0,0,1,29.7
2026-02-08,NEFT,Mumbai,5,202748.21,1,195372.83,20.0,0,0,38.48
2026-02-08,NEFT,Pune,2,7169.37,0,0.0,0.0,0,0,29.65
2026-02-08,POS,Ahmedabad,4,11214.07,0,0.0,0.0,0,0,35.0
2026-02-08,POS,Bengaluru,1,3897.2,0,0.0,0.0,0,0,21.6
2026-02-08,POS,Chennai,6,13478.93,0,0.0,0.0,0,1,32.12
2026-02-08,POS,Delhi,9,16685.45,0,0.0,0.0,0,1,30.11
2026-02-08,POS,Hyderabad,7,14123.21,0,0.0,0.0,0,0,29.29
2026-02-08,POS,Jaipur,4,5708.63,0,0.0,0.0,0,0,31.9
2026-02-08,POS,Kochi,7,81263.03,1,70216.01,14.286,0,1,29.53
2026-02-08,POS,Kolkata,2,2758.45,0,0.0,0.0,0,0,36.8
2026-02-08,POS,Mumbai,6,24941.3,0,0.0,0.0,0,0,31.0
2026-02-08,POS,Pune,3,1972.47,0,0.0,0.0,0,0,29.07
2026-02-08,RTGS,Ahmedabad,2,2318936.04,0,0.0,0.0,0,0,46.6
2026-02-08,RTGS,Bengaluru,1,657346.51,0,0.0,0.0,0,0,33.0
2026-02-08,RTGS,Delhi,2,1103993.71,0,0.0,0.0,0,0,32.05
2026-02-08,RTGS,Hyderabad,1,411931.7,0,0.0,0.0,0,0,26.5
2026-02-08,RTGS,Jaipur,1,479672.54,0,0.0,0.0,0,0,34.0
2026-02-08,RTGS,Kochi,4,3308289.27,0,0.0,0.0,0,0,40.18
2026-02-08,RTGS,Kolkata,1,519555.84,0,0.0,0.0,0,0,34.0
2026-02-08,RTGS,Mumbai,1,639902.08,0,0.0,0.0,0,1,75.0
2026-02-08,RTGS,Pune,2,2220221.06,0,0.0,0.0,0,0,43.6
2026-02-08,UPI,Ahmedabad,9,20003.99,0,0.0,0.0,0,1,30.48
2026-02-08,UPI,Bengaluru,6,111194.56,1,96585.82,16.667,0,1,36.28
2026-02-08,UPI,Chennai,7,15876.81,0,0.0,0.0,0,0,25.06
2026-02-08,UPI,Delhi,4,19214.76,0,0.0,0.0,0,0,22.75
2026-02-08,UPI,Hyderabad,10,45195.66,0,0.0,0.0,0,0,29.55
2026-02-08,UPI,Jaipur,2,3834.4,0,0.0,0.0,0,0,26.75
2026-02-08,UPI,Kochi,4,9875.63,0,0.0,0.0,0,0,25.52
2026-02-08,UPI,Kolkata,4,8279.3,0,0.0,0.0,0,0,42.8
2026-02-08,UPI,Mumbai,4,9773.5,1,3966.36,25.0,1,0,37.5
2026-02-08,UPI,Pune,9,32949.52,0,0.0,0.0,0,0,28.82
2026-02-09,ATM,Ahmedabad,4,11885.49,0,0.0,0.0,0,0,39.95
2026-02-09,ATM,Bengaluru,4,5808.04,0,0.0,0.0,0,0,29.5
2026-02-09,ATM,Chennai,1,1207.32,0,0.0,0.0,0,0,17.2
2026-02-09,ATM,Delhi,3,2451.91,0,0.0,0.0,0,0,22.93
2026-02-09,ATM,Hyderabad,6,28625.8,0,0.0,0.0,0,0,31.83
2026-02-09,ATM,Jaipur,3,13181.2,0,0.0,0.0,0,1,46.3
2026-02-09,ATM,Kochi,1,3858.67,0,0.0,0.0,0,0,20.2
2026-02-09,ATM,Kolkata,2,1737.32,0,0.0,0.0,0,0,19.95
2026-02-09,ATM,Mumbai,1,2225.88,0,0.0,0.0,0,0,33.9
2026-02-09,ATM,Pune,4,7834.99,0,0.0,0.0,0,0,23.6
2026-02-09,Branch,Ahmedabad,1,2153.46,0,0.0,0.0,0,0,45.1
2026-02-09,Branch,Delhi,2,4552.28,0,0.0,0.0,0,0,34.65
2026-02-09,Branch,Hyderabad,1,9408.79,0,0.0,0.0,0,0,51.4
2026-02-09,Branch,Jaipur,2,1409.01,0,0.0,0.0,0,0,11.25
2026-02-09,Branch,Kolkata,1,7383.8,0,0.0,0.0,0,0,33.5
2026-02-09,IMPS,Ahmedabad,2,10440.04,0,0.0,0.0,0,0,38.6
2026-02-09,IMPS,Bengaluru,1,564.3,0,0.0,0.0,0,0,32.9
