transaction_id,transaction_ts,customer_id,account_id,channel,transaction_type,amount_inr,currency,merchant_id,merchant_category,city,state,latitude,longitude,device_id,device_trust_status,ip_address,txn_count_1h,unusual_hour_flag,distance_from_home_km,amount_deviation_score,fraud_risk_score,decision,transaction_status,is_fraud,fraud_type,rrn
TXN000011402,2026-02-01 06:36:19,CUST000921,ACC00000921,POS,Debit,1307.22,INR,MER00026,Travel,Mumbai,Maharashtra,19.07914,72.85123,DEV00092101,New,172.152.45.96,1,0,0,0.192,29.9,APPROVE,SUCCESS,0,NONE,RRN48832704967
TXN000046324,2026-02-01 06:40:37,CUST000629,ACC00000629,Mobile Banking,Debit,848.12,INR,MER00417,Travel,Ahmedabad,Gujarat,23.0289,72.57204,DEV00062901,Trusted,172.74.185.118,3,0,0,1.137,21.9,APPROVE,SUCCESS,0,NONE,RRN51178102480
TXN000036613,2026-02-01 06:50:51,CUST001733,ACC00001733,Internet Banking,Debit,462.53,INR,MER00287,Grocery,Pune,Maharashtra,18.49423,73.82687,DEV00173301,Trusted,172.113.146.231,0,0,0,0.05,9.1,APPROVE,SUCCESS,0,NONE,RRN90285774766
TXN000021107,2026-02-01 06:52:57,CUST001708,ACC00001708,POS,Debit,631.58,INR,MER00081,Grocery,Kolkata,West Bengal,22.56875,88.34628,DEV00170801,Known,172.107.84.157,0,0,0,0.217,13.8,APPROVE,SUCCESS,0,NONE,RRN79334725970
TXN000024881,2026-02-01 06:54:37,CUST001539,ACC00001539,ATM,Debit,2356.91,INR,CASH,Cash Withdrawal,Kochi,Kerala,9.93971,76.29104,DEV00153901,New,172.131.99.82,4,0,0,0.414,40.5,APPROVE,SUCCESS,0,NONE,RRN49646177702
TXN000028214,2026-02-01 06:55:16,CUST001498,ACC00001498,Mobile Banking,Debit,2743.92,INR,MER00131,Grocery,Bengaluru,Karnataka,12.95996,77.59418,DEV00149801,Trusted,172.214.112.88,0,0,0,0.68,14.0,APPROVE,SUCCESS,0,NONE,RRN39552049033
TXN000033411,2026-02-01 07:00:52,CUST001960,ACC00001960,Mobile Banking,Debit,689.37,INR,MER00484,Education,Bengaluru,Karnataka,12.97969,77.61679,DEV00196002,Trusted,172.161.133.195,0,0,0,0.378,8.0,APPROVE,SUCCESS,0,NONE,RRN57537915996
TXN000020727,2026-02-01 07:04:14,CUST000834,ACC00000834,Internet Banking,Debit,529.34,INR,MER00484,Education,Bengaluru,Karnataka,12.9743,77.56657,DEV00083403,Trusted,172.227.82.30,1,0,0,0.525,19.3,APPROVE,SUCCESS,0,NONE,RRN26655062266
TXN000007339,2026-02-01 07:09:53,CUST001886,ACC00001886,ATM,Debit,15317.55,INR,CASH,Cash Withdrawal,Chennai,Tamil Nadu,13.10243,80.24625,DEV00188601,Trusted,172.89.29.5,4,0,0,1.965,31.0,APPROVE,SUCCESS,0,NONE,RRN59136958351
TXN000016412,2026-02-01 07:11:32,CUST000934,ACC00000934,Mobile Banking,Debit,945.86,INR,MER00475,Fuel,Kolkata,West Bengal,22.55525,88.37333,DEV00093401,New,172.162.65.184,2,0,0,0.354,33.3,APPROVE,SUCCESS,0,NONE,RRN52838964841
TXN000012618,2026-02-01 07:13:53,CUST001892,ACC00001892,POS,Debit,689.77,INR,MER00285,E-commerce,Bengaluru,Karnataka,12.9692,77.60308,DEV00189201,New,172.118.50.152,1,0,0,0.29,28.0,APPROVE,SUCCESS,0,NONE,RRN61216973903
TXN000020208,2026-02-01 07:16:48,CUST000690,ACC00000690,Branch,Debit,4645.55,INR,MER00067,Travel,Delhi,Delhi,28.59501,77.18105,DEV00069001,Known,172.208.80.222,0,0,0,0.965,18.7,APPROVE,SUCCESS,0,NONE,RRN38352878421
TXN000045882,2026-02-01 07:22:08,CUST000767,ACC00000767,Mobile Banking,Debit,6788.88,INR,MER00164,Travel,Pune,Maharashtra,18.515,73.88209,DEV00076703,Trusted,172.132.183.130,2,0,0,0.62,15.2,APPROVE,SUCCESS,0,NONE,RRN81757356639
TXN000025108,2026-02-01 07:26:30,CUST000466,ACC00000466,POS,Debit,3150.47,INR,MER00120,Travel,Kolkata,West Bengal,22.59375,88.3745,DEV00046603,Trusted,172.108.100.48,4,0,0,1.204,24.0,APPROVE,SUCCESS,0,NONE,RRN37720858334
TXN000046595,2026-02-01 07:29:36,CUST001793,ACC00001793,IMPS,Debit,2578.56,INR,MER00063,Healthcare,Delhi,Delhi,28.64301,77.18837,DEV00179301,Trusted,172.95.186.36,1,0,0,0.415,13.7,APPROVE,SUCCESS,0,NONE,RRN83172858773
TXN000046223,2026-02-01 07:36:02,CUST001417,ACC00001417,IMPS,Debit,3169.72,INR,MER00301,Healthcare,Delhi,Delhi,28.63926,77.2376,DEV00141701,Trusted,172.223.184.162,0,0,0,3.012,31.4,APPROVE,SUCCESS,0,NONE,RRN70851299493
TXN000037347,2026-02-01 07:45:32,CUST000174,ACC00000174,UPI,Debit,1078.99,INR,MER00424,Restaurants,Hyderabad,Telangana,17.38831,78.49887,DEV00017402,New,172.97.149.136,4,0,0,0.234,35.8,APPROVE,SUCCESS,0,NONE,RRN57605816382
TXN000018979,2026-02-01 07:45:55,CUST001379,ACC00001379,POS,Debit,2137.84,INR,MER00471,E-commerce,Hyderabad,Telangana,17.37291,78.51588,DEV00137901,Trusted,172.229.75.75,1,0,0,1.128,17.7,APPROVE,SUCCESS,0,NONE,RRN77661391637
TXN000033834,2026-02-01 07:46:43,CUST001934,ACC00001934,Mobile Banking,Debit,674.13,INR,MER00314,Gaming,Kolkata,West Bengal,22.60221,88.37856,DEV00193401,Trusted,172.84.135.119,1,0,0,0.044,12.6,APPROVE,SUCCESS,0,NONE,RRN45800687799
TXN000048246,2026-02-01 07:50:27,CUST000422,ACC00000422,ATM,Debit,978.59,INR,CASH,Cash Withdrawal,Pune,Maharashtra,18.54297,73.84175,DEV00042201,Trusted,172.246.192.155,4,0,0,1.012,26.6,APPROVE,SUCCESS,0,NONE,RRN98199875975
TXN000015240,2026-02-01 07:53:19,CUST001581,ACC00001581,Internet Banking,Debit,11873.86,INR,MER00226,Utilities,Delhi,Delhi,28.62149,77.19706,DEV00158103,Trusted,172.240.60.50,0,0,0,12.696,24.2,APPROVE,SUCCESS,0,NONE,RRN40143531008
TXN000017014,2026-02-01 08:05:08,CUST001489,ACC00001489,RTGS,Debit,1364769.71,INR,MER00400,Restaurants,Kolkata,West Bengal,22.58175,88.38992,DEV00148902,New,172.14.68.58,1,0,0,462.003,49.3,APPROVE,FAILED,0,NONE,RRN20506082526
TXN000026799,2026-02-01 08:09:29,CUST000615,ACC00000615,ATM,Debit,1873.78,INR,CASH,Cash Withdrawal,Ahmedabad,Gujarat,23.03843,72.55561,DEV00061502,Known,172.49.107.77,2,0,0,0.998,26.4,APPROVE,SUCCESS,0,NONE,RRN52534519224
TXN000042109,2026-02-01 08:31:01,CUST000397,ACC00000397,Internet Banking,Debit,905.58,INR,MER00005,Grocery,Mumbai,Maharashtra,19.04808,72.89515,DEV00039701,Known,172.109.168.89,3,0,0,0.078,13.5,APPROVE,SUCCESS,0,NONE,RRN81461510875
TXN000020854,2026-02-01 08:40:10,CUST000682,ACC00000682,Mobile Banking,Debit,4001.27,INR,MER00204,Grocery,Chennai,Tamil Nadu,13.09713,80.29313,DEV00068202,Trusted,172.104.83.200,2,0,0,8.078,27.3,APPROVE,SUCCESS,0,NONE,RRN17439334635
TXN000022665,2026-02-01 08:40:39,CUST001161,ACC00001161,IMPS,Debit,776.68,INR,MER00194,Education,Bengaluru,Karnataka,12.95084,77.6044,DEV00116102,Known,172.165.90.145,1,0,0,0.756,18.1,APPROVE,SUCCESS,0,NONE,RRN28262131460
TXN000021594,2026-02-01 08:41:52,CUST000774,ACC00000774,RTGS,Debit,416910.93,INR,MER00170,Restaurants,Jaipur,Rajasthan,26.89904,75.76906,DEV00077401,New,172.94.86.21,1,0,0,193.726,46.8,APPROVE,SUCCESS,0,NONE,RRN42278828910
TXN000040082,2026-02-01 08:45:20,CUST001946,ACC00001946,POS,Debit,2886.46,INR,MER00033,Electronics,Bengaluru,Karnataka,12.98437,77.57569,DEV00194601,Trusted,172.82.160.46,2,0,0,1.017,22.7,APPROVE,SUCCESS,0,NONE,RRN65561652151
TXN000045328,2026-02-01 08:48:11,CUST001764,ACC00001764,UPI,Debit,281.89,INR,MER00355,Restaurants,Hyderabad,Telangana,17.40003,78.46516,DEV00176401,Trusted,172.78.181.147,1,0,0,0.095,7.4,APPROVE,SUCCESS,0,NONE,RRN19358762474
TXN000041218,2026-02-01 08:50:28,CUST001789,ACC00001789,UPI,Debit,9158.22,INR,MER00296,Grocery,Delhi,Delhi,28.58709,77.19111,DEV00178901,New,172.218.164.177,2,0,0,4.114,47.4,APPROVE,SUCCESS,0,NONE,RRN95391795339
TXN000022532,2026-02-01 08:56:35,CUST000853,ACC00000853,RTGS,Debit,214670.26,INR,MER00230,Grocery,Hyderabad,Telangana,17.38495,78.49831,DEV00085302,New,172.32.90.176,0,0,0,363.627,50.0,APPROVE,SUCCESS,0,NONE,RRN63611659262
TXN000000223,2026-02-01 08:58:30,CUST001237,ACC00001237,Internet Banking,Debit,1104.27,INR,MER00433,Healthcare,Jaipur,Rajasthan,26.90116,75.79051,DEV00123701,Trusted,172.223.0.50,0,0,0,1.124,16.3,APPROVE,SUCCESS,0,NONE,RRN52363862961
TXN000013384,2026-02-01 08:59:50,CUST000493,ACC00000493,Mobile Banking,Debit,925.89,INR,MER00306,Fuel,Ahmedabad,Gujarat,23.05124,72.58213,DEV00049302,Known,172.134.53.217,0,0,0,0.639,19.0,APPROVE,SUCCESS,0,NONE,RRN41549307080
TXN000004743,2026-02-01 08:59:52,CUST001889,ACC00001889,UPI,Debit,535.28,INR,MER00334,Grocery,Pune,Maharashtra,18.50738,73.83119,DEV00188901,Trusted,172.243.18.19,0,0,0,0.236,12.5,APPROVE,SUCCESS,0,NONE,RRN15159474675
TXN000018707,2026-02-01 09:04:59,CUST001106,ACC00001106,Internet Banking,Debit,2315.29,INR,MER00301,Healthcare,Ahmedabad,Gujarat,23.02867,72.56232,DEV00110601,Trusted,172.207.74.122,3,0,0,0.254,19.5,APPROVE,SUCCESS,0,NONE,RRN55175003632
TXN000009900,2026-02-01 09:08:28,CUST001314,ACC00001314,UPI,Debit,1559.68,INR,MER00130,Grocery,Kolkata,West Bengal,22.58241,88.36562,DEV00131402,Known,172.150.39.223,1,0,0,0.281,9.3,APPROVE,SUCCESS,0,NONE,RRN94603026305
TXN000004541,2026-02-01 09:17:40,CUST001567,ACC00001567,POS,Debit,5521.88,INR,MER00386,Fuel,Chennai,Tamil Nadu,13.06512,80.27887,DEV00156701,Trusted,172.41.18.23,2,0,0,3.404,36.1,APPROVE,SUCCESS,0,NONE,RRN22324936681
TXN000007710,2026-02-01 09:18:13,CUST000674,ACC00000674,NEFT,Debit,4688.02,INR,MER00456,Fuel,Bengaluru,Karnataka,12.96519,77.58345,DEV00067401,Trusted,172.210.30.93,2,0,0,1.715,24.8,APPROVE,SUCCESS,0,NONE,RRN39271011577
TXN000006000,2026-02-01 09:23:31,CUST001533,ACC00001533,POS,Debit,506.18,INR,MER00036,Education,Mumbai,Maharashtra,19.09424,72.86943,DEV00153301,Trusted,172.0.24.221,1,0,0,0.314,16.2,APPROVE,SUCCESS,0,NONE,RRN59044153394
TXN000007541,2026-02-01 09:24:59,CUST000344,ACC00000344,POS,Debit,11387.05,INR,MER00253,Healthcare,Pune,Maharashtra,18.50334,73.86665,DEV00034401,Known,172.41.30.224,4,0,0,1.046,27.8,APPROVE,SUCCESS,0,NONE,RRN83835998881
TXN000017645,2026-02-01 09:31:19,CUST000352,ACC00000352,UPI,Debit,5061.81,INR,MER00201,Education,Chennai,Tamil Nadu,13.08113,80.24872,DEV00035202,Trusted,172.145.70.197,2,0,0,1.795,33.1,APPROVE,SUCCESS,0,NONE,RRN62737408331
TXN000044697,2026-02-01 09:32:50,CUST001286,ACC00001286,Internet Banking,Debit,866.31,INR,MER00466,Jewellery,Bengaluru,Karnataka,12.99971,77.60666,DEV00128602,New,172.197.178.237,2,0,0,0.131,30.4,APPROVE,SUCCESS,0,NONE,RRN85919589869
TXN000047948,2026-02-01 09:33:00,CUST000685,ACC00000685,POS,Debit,994.27,INR,MER00143,Fuel,Pune,Maharashtra,18.49502,73.8427,DEV00068501,Trusted,172.198.191.125,2,0,0,0.257,16.9,APPROVE,SUCCESS,0,NONE,RRN10293090954
TXN000032022,2026-02-01 09:35:24,CUST001801,ACC00001801,NEFT,Debit,877.86,INR,MER00434,Electronics,Delhi,Delhi,28.60549,77.23473,DEV00180101,New,172.22.128.198,2,0,0,1.356,42.8,APPROVE,SUCCESS,0,NONE,RRN94735657696
TXN000022228,2026-02-01 09:39:17,CUST000624,ACC00000624,Internet Banking,Debit,473.55,INR,MER00362,Education,Delhi,Delhi,28.60042,77.20109,DEV00062402,Trusted,172.228.88.153,1,0,0,0.162,13.6,APPROVE,SUCCESS,0,NONE,RRN83962158975
TXN000007069,2026-02-01 09:41:35,CUST000780,ACC00000780,UPI,Debit,1607.35,INR,MER00288,Healthcare,Kolkata,West Bengal,22.55903,88.36959,DEV00078001,Trusted,172.69.28.29,1,0,0,5.004,27.5,APPROVE,SUCCESS,0,NONE,RRN73498060598
TXN000009197,2026-02-01 09:49:39,CUST000166,ACC00000166,IMPS,Debit,366.7,INR,MER00090,Restaurants,Chennai,Tamil Nadu,13.08593,80.28759,DEV00016602,New,172.197.36.183,5,0,0,0.482,62.8,APPROVE,SUCCESS,1,VELOCITY_ABUSE,RRN66775581737
TXN000033815,2026-02-01 09:59:12,CUST000894,ACC00000894,POS,Debit,3440.74,INR,MER00355,Restaurants,Hyderabad,Telangana,17.40864,78.46229,DEV00089401,Trusted,172.65.135.174,3,0,0,4.37,33.5,APPROVE,SUCCESS,0,NONE,RRN73429481940
TXN000046622,2026-02-01 10:14:14,CUST001185,ACC00001185,Internet Banking,Debit,1720.12,INR,MER00102,Healthcare,Chennai,Tamil Nadu,13.07561,80.27286,DEV00118502,New,172.122.186.159,2,0,0,0.427,40.8,APPROVE,FAILED,0,NONE,RRN45069564320
TXN000022758,2026-02-01 10:23:41,CUST001305,ACC00001305,POS,Debit,4984.71,INR,MER00129,Utilities,Jaipur,Rajasthan,26.89716,75.80961,DEV00130502,New,172.8.91.4,0,0,0,14.981,47.6,APPROVE,SUCCESS,0,NONE,RRN83528225666
TXN000049871,2026-02-01 10:24:42,CUST001635,ACC00001635,UPI,Debit,625.71,INR,MER00490,Utilities,Pune,Maharashtra,18.51006,73.83793,DEV00163502,Trusted,172.121.199.52,1,0,0,0.076,15.6,APPROVE,SUCCESS,0,NONE,RRN34656019308
TXN000001887,2026-02-01 10:25:27,CUST000287,ACC00000287,ATM,Debit,6974.92,INR,CASH,Cash Withdrawal,Kochi,Kerala,9.94939,76.2888,DEV00028701,New,172.137.7.23,4,0,0,2.622,59.2,APPROVE,SUCCESS,0,NONE,RRN70332780864
TXN000031719,2026-02-01 10:27:09,CUST000676,ACC00000676,Mobile Banking,Debit,2319.09,INR,MER00100,Restaurants,Kolkata,West Bengal,22.56824,88.36064,DEV00067602,New,172.219.126.75,3,0,0,1.513,46.4,APPROVE,SUCCESS,0,NONE,RRN35100274628
TXN000025602,2026-02-01 10:42:21,CUST001927,ACC00001927,UPI,Debit,1446.53,INR,MER00481,Restaurants,Chennai,Tamil Nadu,13.05452,80.27032,DEV00192702,Trusted,172.102.102.135,1,0,0,0.236,8.6,APPROVE,SUCCESS,0,NONE,RRN15854330167
TXN000037569,2026-02-01 10:42:27,CUST001421,ACC00001421,Mobile Banking,Debit,3187.67,INR,MER00136,E-commerce,Delhi,Delhi,28.63147,77.17991,DEV00142101,Trusted,172.69.150.217,3,0,0,1.984,32.7,APPROVE,SUCCESS,0,NONE,RRN50844595133
TXN000022392,2026-02-01 10:46:41,CUST000201,ACC00000201,Mobile Banking,Debit,2181.0,INR,MER00493,Grocery,Bengaluru,Karnataka,12.94742,77.59779,DEV00020102,Trusted,172.142.89.208,0,0,0,1.011,17.2,APPROVE,SUCCESS,0,NONE,RRN94569426053
TXN000039415,2026-02-01 10:47:48,CUST001521,ACC00001521,UPI,Debit,544.14,INR,MER00456,Fuel,Jaipur,Rajasthan,26.93997,75.78976,DEV00152101,Trusted,172.165.157.177,1,0,0,0.035,9.9,APPROVE,SUCCESS,0,NONE,RRN35667566551
TXN000029011,2026-02-01 10:50:00,CUST000164,ACC00000164,Internet Banking,Debit,3175.79,INR,MER00416,Restaurants,Pune,Maharashtra,18.5369,73.8755,DEV00016402,New,172.11.116.169,4,0,0,1.047,46.9,APPROVE,SUCCESS,0,NONE,RRN75606072276
TXN000033407,2026-02-01 10:50:25,CUST000228,ACC00000228,Internet Banking,Debit,4059.5,INR,MER00046,Healthcare,Kochi,Kerala,9.91371,76.2571,DEV00022801,Trusted,172.157.133.35,0,0,0,0.591,11.3,APPROVE,SUCCESS,0,NONE,RRN39147715062
TXN000032017,2026-02-01 10:57:53,CUST001270,ACC00001270,Mobile Banking,Debit,2484.27,INR,MER00484,Education,Ahmedabad,Gujarat,23.0232,72.55136,DEV00127001,New,172.17.128.23,4,0,0,0.676,44.2,APPROVE,SUCCESS,0,NONE,RRN58422602526
TXN000012916,2026-02-01 11:02:57,CUST000329,ACC00000329,ATM,Debit,1331.36,INR,CASH,Cash Withdrawal,Jaipur,Rajasthan,26.92468,75.76845,DEV00032902,Known,172.166.51.239,0,0,0,0.414,7.8,APPROVE,SUCCESS,0,NONE,RRN54432439747
TXN000005540,2026-02-01 11:04:54,CUST001678,ACC00001678,POS,Debit,373.93,INR,MER00151,Education,Mumbai,Maharashtra,19.08604,72.90395,DEV00167801,Trusted,172.40.22.43,1,0,0,0.569,13.6,APPROVE,SUCCESS,0,NONE,RRN41560426858
TXN000044320,2026-02-01 11:18:36,CUST001702,ACC00001702,Mobile Banking,Debit,1903.73,INR,MER00410,Restaurants,Pune,Maharashtra,18.53025,73.84142,DEV00170201,Trusted,172.70.177.16,1,0,0,1.849,31.7,APPROVE,SUCCESS,0,NONE,RRN86390493331
TXN000006221,2026-02-01 11:27:52,CUST000724,ACC00000724,Branch,Debit,1523.85,INR,MER00473,Gaming,Bengaluru,Karnataka,12.95053,77.60482,DEV00072401,Trusted,172.221.24.85,0,0,0,0.475,9.6,APPROVE,SUCCESS,0,NONE,RRN78388492924
TXN000012424,2026-02-01 11:30:26,CUST001703,ACC00001703,Mobile Banking,Debit,1479.88,INR,MER00316,Restaurants,Pune,Maharashtra,18.53445,73.87339,DEV00170301,Known,172.174.49.45,3,0,0,2.588,33.9,APPROVE,SUCCESS,0,NONE,RRN27497541534
TXN000049129,2026-02-01 11:33:35,CUST001530,ACC00001530,Internet Banking,Debit,565370.52,INR,MER00184,Restaurants,Kolkata,West Bengal,22.59079,88.34712,DEV00153002,Trusted,172.129.196.45,1,0,0,205.356,50.0,APPROVE,SUCCESS,1,ATM_CASHOUT,RRN85452000004
TXN000007926,2026-02-01 11:37:05,CUST000625,ACC00000625,UPI,Debit,1231.44,INR,MER00397,Electronics,Bengaluru,Karnataka,12.95127,77.61886,DEV00062501,New,172.176.31.90,4,0,0,0.36,42.9,APPROVE,SUCCESS,0,NONE,RRN91342574559
TXN000001017,2026-02-01 11:41:12,CUST001927,ACC00001927,UPI,Debit,719.99,INR,MER00421,Grocery,Chennai,Tamil Nadu,13.05435,80.29078,DEV00192703,New,172.17.4.110,3,0,0,0.118,38.7,APPROVE,SUCCESS,0,NONE,RRN78394792487
TXN000003135,2026-02-01 11:48:05,CUST000037,ACC00000037,RTGS,Debit,234107.14,INR,MER00374,Travel,Ahmedabad,Gujarat,23.03014,72.55128,DEV00003701,Known,172.135.12.223,1,0,0,115.365,25.4,APPROVE,SUCCESS,0,NONE,RRN87510651560
TXN000022729,2026-02-01 11:51:22,CUST001218,ACC00001218,UPI,Debit,6597.3,INR,MER00214,Travel,Delhi,Delhi,28.64104,77.21714,DEV00121802,Known,172.229.90.88,3,0,0,1.288,30.4,APPROVE,SUCCESS,0,NONE,RRN42231570838
TXN000030773,2026-02-01 11:53:12,CUST000955,ACC00000955,POS,Debit,675.8,INR,MER00052,Utilities,Jaipur,Rajasthan,26.92108,75.81029,DEV00095501,Trusted,172.23.123.99,3,0,0,0.032,9.4,APPROVE,SUCCESS,0,NONE,RRN15626154656
TXN000034598,2026-02-01 12:01:31,CUST000935,ACC00000935,POS,Debit,5080.64,INR,MER00003,Electronics,Pune,Maharashtra,18.50406,73.87516,DEV00093503,New,172.98.138.51,3,0,0,3.387,49.2,APPROVE,SUCCESS,0,NONE,RRN37054468677
TXN000000115,2026-02-01 12:09:21,CUST000913,ACC00000913,IMPS,Debit,231.2,INR,MER00439,Grocery,Hyderabad,Telangana,17.368,78.48898,DEV00091303,Trusted,172.115.0.219,4,0,0,0.123,15.3,APPROVE,SUCCESS,0,NONE,RRN68233769787
TXN000030704,2026-02-01 12:13:09,CUST001776,ACC00001776,Mobile Banking,Debit,539.77,INR,MER00336,Fuel,Delhi,Delhi,28.63735,77.21023,DEV00177601,New,172.204.122.94,2,0,0,0.655,33.7,APPROVE,SUCCESS,0,NONE,RRN74307575511
TXN000042388,2026-02-01 12:16:46,CUST001822,ACC00001822,POS,Debit,8096.71,INR,MER00050,Restaurants,Pune,Maharashtra,18.5199,73.86003,DEV00182202,Trusted,172.138.169.60,0,0,0,2.21,25.2,APPROVE,SUCCESS,0,NONE,RRN52802847840
TXN000026211,2026-02-01 12:18:29,CUST000537,ACC00000537,UPI,Debit,3071.47,INR,MER00289,Electronics,Ahmedabad,Gujarat,23.02653,72.56185,DEV00053701,Known,172.211.104.244,0,0,0,0.403,12.1,APPROVE,SUCCESS,0,NONE,RRN94320429097
TXN000002014,2026-02-01 12:19:02,CUST001351,ACC00001351,RTGS,Debit,1407492.82,INR,MER00273,E-commerce,Kolkata,West Bengal,22.59738,88.33616,DEV00135102,New,172.14.8.126,2,0,0,527.092,49.9,APPROVE,SUCCESS,0,NONE,RRN13272162116
TXN000011079,2026-02-01 12:28:39,CUST000198,ACC00000198,RTGS,Debit,757900.6,INR,MER00332,E-commerce,Kochi,Kerala,9.95303,76.28648,DEV00019802,Known,172.79.44.177,4,0,0,218.425,35.8,APPROVE,SUCCESS,0,NONE,RRN38858773851
TXN000018623,2026-02-01 12:31:10,CUST000542,ACC00000542,ATM,Debit,14643.12,INR,CASH,Cash Withdrawal,Hyderabad,Telangana,17.36143,78.46624,DEV00054201,Known,172.123.74.40,2,0,0,8.04,31.2,APPROVE,SUCCESS,0,NONE,RRN99120351338
TXN000040414,2026-02-01 12:35:26,CUST001498,ACC00001498,UPI,Debit,1220.3,INR,MER00019,Electronics,Bengaluru,Karnataka,13.00085,77.60076,DEV00149801,Trusted,172.164.161.162,4,0,0,0.302,15.0,APPROVE,SUCCESS,0,NONE,RRN65641505912
TXN000045514,2026-02-01 12:41:45,CUST001195,ACC00001195,Mobile Banking,Debit,3204.71,INR,MER00062,Fuel,Hyderabad,Telangana,17.3896,78.51024,DEV00119502,Known,172.14.182.60,4,0,0,1.98,37.8,APPROVE,SUCCESS,0,NONE,RRN39727680252
TXN000006738,2026-02-01 12:44:31,CUST001244,ACC00001244,IMPS,Debit,215.95,INR,MER00456,Fuel,Hyderabad,Telangana,17.36877,78.50399,DEV00124402,Trusted,172.238.26.252,0,0,0,0.043,4.7,APPROVE,SUCCESS,0,NONE,RRN88712172867
TXN000025729,2026-02-01 12:46:27,CUST000119,ACC00000119,ATM,Debit,12506.75,INR,CASH,Cash Withdrawal,Kochi,Kerala,9.92498,76.28711,DEV00011901,Trusted,172.229.102.137,1,0,0,1.551,30.4,APPROVE,SUCCESS,0,NONE,RRN14762831085
TXN000042622,2026-02-01 12:48:01,CUST001458,ACC00001458,UPI,Debit,97.73,INR,MER00237,Restaurants,Pune,Maharashtra,18.50475,73.87838,DEV00145801,Trusted,172.122.170.171,1,0,0,0.003,6.5,APPROVE,SUCCESS,0,NONE,RRN98986665194
TXN000036013,2026-02-01 12:49:37,CUST000600,ACC00000600,Internet Banking,Debit,913.06,INR,MER00410,Restaurants,Ahmedabad,Gujarat,23.0117,72.59807,DEV00060001,Trusted,172.13.144.112,3,0,0,0.793,17.8,APPROVE,SUCCESS,0,NONE,RRN40701058715
TXN000002027,2026-02-01 12:51:05,CUST001304,ACC00001304,POS,Debit,311.05,INR,MER00305,Utilities,Mumbai,Maharashtra,19.06893,72.86504,DEV00130401,Known,172.27.8.229,0,0,0,0.204,13.9,APPROVE,SUCCESS,0,NONE,RRN66322195694
TXN000010771,2026-02-01 12:55:22,CUST000417,ACC00000417,Mobile Banking,Debit,593.4,INR,MER00354,Healthcare,Bengaluru,Karnataka,12.99075,77.59568,DEV00041702,Known,172.21.43.35,4,0,0,0.06,18.2,APPROVE,SUCCESS,0,NONE,RRN70099618627
TXN000014079,2026-02-01 12:56:43,CUST000224,ACC00000224,UPI,Debit,947.52,INR,MER00477,Fuel,Jaipur,Rajasthan,26.93715,75.7929,DEV00022402,Known,172.79.56.8,4,0,0,1.19,26.3,APPROVE,SUCCESS,0,NONE,RRN56014613349
TXN000014642,2026-02-01 13:00:15,CUST001467,ACC00001467,Branch,Debit,725.77,INR,MER00273,E-commerce,Jaipur,Rajasthan,26.8908,75.79602,DEV00146702,Trusted,172.142.58.19,2,0,0,0.19,17.6,APPROVE,SUCCESS,0,NONE,RRN53775246575
TXN000022677,2026-02-01 13:07:41,CUST000678,ACC00000678,UPI,Debit,13309.92,INR,MER00067,Travel,Bengaluru,Karnataka,12.94572,77.57285,DEV00067801,Trusted,172.177.90.252,1,0,0,7.922,33.4,APPROVE,SUCCESS,0,NONE,RRN19119378760
TXN000030439,2026-02-01 13:17:28,CUST000389,ACC00000389,RTGS,Debit,523762.57,INR,MER00247,Restaurants,Hyderabad,Telangana,17.38587,78.48132,DEV00038903,Trusted,172.189.121.144,3,0,0,400.366,36.2,APPROVE,SUCCESS,0,NONE,RRN18187858691
TXN000015041,2026-02-01 13:22:55,CUST000310,ACC00000310,Branch,Debit,854.45,INR,MER00416,Restaurants,Kolkata,West Bengal,22.58445,88.3586,DEV00031001,Trusted,172.41.60.247,1,0,0,0.561,15.5,APPROVE,SUCCESS,0,NONE,RRN18600831143
TXN000026894,2026-02-01 13:26:08,CUST001215,ACC00001215,UPI,Debit,4080.64,INR,MER00003,Electronics,Pune,Maharashtra,18.51528,73.8854,DEV00121501,Trusted,172.144.107.150,2,0,0,1.958,29.9,APPROVE,SUCCESS,0,NONE,RRN35575977116
TXN000004613,2026-02-01 13:32:40,CUST001362,ACC00001362,Mobile Banking,Debit,2230.1,INR,MER00457,E-commerce,Delhi,Delhi,28.6421,77.21586,DEV00136201,Trusted,172.113.18.227,0,0,0,0.77,12.9,APPROVE,SUCCESS,0,NONE,RRN40499749085
TXN000013195,2026-02-01 13:36:49,CUST000712,ACC00000712,UPI,Debit,386.99,INR,MER00379,E-commerce,Kochi,Kerala,9.95524,76.24201,DEV00071201,Known,172.195.52.223,2,0,0,0.345,19.8,APPROVE,SUCCESS,0,NONE,RRN68245099809
TXN000005946,2026-02-01 13:49:18,CUST000501,ACC00000501,Mobile Banking,Debit,7841.27,INR,MER00224,Travel,Kolkata,West Bengal,22.5996,88.36299,DEV00050102,New,172.196.23.87,0,0,0,1.323,41.7,APPROVE,SUCCESS,0,NONE,RRN92415902332
TXN000025681,2026-02-01 13:54:38,CUST000023,ACC00000023,POS,Debit,3283.96,INR,MER00469,Healthcare,Jaipur,Rajasthan,26.90753,75.76045,DEV00002301,Known,172.181.102.40,4,0,0,0.046,14.5,APPROVE,SUCCESS,0,NONE,RRN35206982788
