alert_id,transaction_id,customer_id,alert_ts,fraud_risk_score,priority,fraud_type,decision,alert_status,queue,age_minutes
ALT00000191,TXN000039662,CUST001776,2026-02-21 04:44:42,65.6,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,76
ALT00000192,TXN000046043,CUST001583,2026-02-21 16:50:20,54.0,Medium,MULE_TRANSFER,APPROVE,Investigating,Fraud Ops - B,24
ALT00000193,TXN000022653,CUST001718,2026-02-21 19:17:52,81.0,High,ACCOUNT_TAKEOVER,CHALLENGE,Investigating,Fraud Ops - C,238
ALT00000194,TXN000012173,CUST001468,2026-02-21 21:09:55,48.3,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - B,32
ALT00000195,TXN000013619,CUST000597,2026-02-22 02:07:26,86.2,High,VELOCITY_ABUSE,DECLINE,Investigating,Fraud Ops - C,41
ALT00000196,TXN000035685,CUST000141,2026-02-22 02:14:09,74.3,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,137
ALT00000197,TXN000004708,CUST000296,2026-02-22 03:05:22,75.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,224
ALT00000198,TXN000020413,CUST000450,2026-02-22 03:21:04,68.5,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,179
ALT00000199,TXN000037112,CUST000682,2026-02-22 08:23:15,52.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - B,39
ALT00000200,TXN000022639,CUST000773,2026-02-22 13:59:00,56.0,Medium,MERCHANT_COLLUSION,APPROVE,Closed,Fraud Ops - A,40
ALT00000201,TXN000015452,CUST000037,2026-02-22 21:25:01,58.2,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,206
ALT00000202,TXN000036340,CUST001391,2026-02-22 22:18:29,42.3,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - B,229
ALT00000203,TXN000040017,CUST000620,2026-02-23 01:34:41,72.3,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,53
ALT00000204,TXN000045310,CUST000215,2026-02-23 02:25:51,90.1,Critical,CARD_NOT_PRESENT,DECLINE,Open,Fraud Ops - B,67
ALT00000205,TXN000049096,CUST000695,2026-02-23 03:08:43,69.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,24
ALT00000206,TXN000048389,CUST001231,2026-02-23 03:50:07,65.0,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Open,Fraud Ops - B,16
ALT00000207,TXN000049930,CUST000888,2026-02-23 04:31:15,70.0,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,159
ALT00000208,TXN000031119,CUST001084,2026-02-24 00:31:31,72.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,41
ALT00000209,TXN000022510,CUST000739,2026-02-24 02:43:41,69.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,157
ALT00000210,TXN000035264,CUST001882,2026-02-24 03:21:57,82.0,High,CARD_TESTING,CHALLENGE,Open,Fraud Ops - C,41
ALT00000211,TXN000037026,CUST001676,2026-02-24 04:06:58,65.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,175
ALT00000212,TXN000018247,CUST000493,2026-02-24 04:46:54,66.5,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,85
ALT00000213,TXN000043950,CUST001492,2026-02-24 06:59:32,83.8,High,ACCOUNT_TAKEOVER,CHALLENGE,Open,Fraud Ops - B,205
ALT00000214,TXN000008485,CUST001766,2026-02-24 07:56:36,76.0,Medium,ATM_CASHOUT,CHALLENGE,Open,Fraud Ops - A,228
ALT00000215,TXN000019897,CUST000792,2026-02-24 08:41:07,76.0,Medium,ATM_CASHOUT,CHALLENGE,Closed,Fraud Ops - B,85
ALT00000216,TXN000042956,CUST001870,2026-02-24 11:25:05,54.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - B,164
ALT00000217,TXN000005750,CUST000729,2026-02-24 13:05:38,70.0,Medium,ATM_CASHOUT,CHALLENGE,Investigating,Fraud Ops - B,120
ALT00000218,TXN000014901,CUST000108,2026-02-24 16:10:28,48.0,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,127
ALT00000219,TXN000019630,CUST001631,2026-02-25 00:47:45,67.0,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,197
ALT00000220,TXN000037788,CUST001693,2026-02-25 01:42:03,74.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,223
ALT00000221,TXN000008798,CUST000159,2026-02-25 09:37:24,85.1,High,IMPOSSIBLE_TRAVEL,DECLINE,Closed,Fraud Ops - B,224
ALT00000222,TXN000012747,CUST001541,2026-02-25 12:10:46,64.0,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,171
ALT00000223,TXN000032915,CUST001787,2026-02-25 18:21:57,81.5,High,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - B,79
ALT00000224,TXN000012549,CUST000532,2026-02-25 20:32:08,48.2,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - C,181
ALT00000225,TXN000016799,CUST001587,2026-02-26 00:48:05,76.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,124
ALT00000226,TXN000026621,CUST000346,2026-02-26 02:42:57,68.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,123
ALT00000227,TXN000007694,CUST001402,2026-02-26 04:04:17,66.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Closed,Fraud Ops - A,230
ALT00000228,TXN000047662,CUST001819,2026-02-26 04:16:44,65.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,11
ALT00000229,TXN000015699,CUST000918,2026-02-26 12:47:53,50.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - A,195
ALT00000230,TXN000002572,CUST001965,2026-02-26 17:41:26,54.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - A,47
ALT00000231,TXN000048831,CUST001300,2026-02-26 22:34:36,76.8,Medium,CARD_NOT_PRESENT,CHALLENGE,Investigating,Fraud Ops - B,38
ALT00000232,TXN000040551,CUST000193,2026-02-27 01:17:30,61.7,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Investigating,Fraud Ops - B,212
ALT00000233,TXN000047776,CUST000232,2026-02-27 02:56:09,78.2,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,108
ALT00000234,TXN000038023,CUST000614,2026-02-27 02:57:38,69.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,199
ALT00000235,TXN000027743,CUST001168,2026-02-27 03:41:44,67.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,156
ALT00000236,TXN000029666,CUST000704,2026-02-27 06:26:04,48.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - A,168
ALT00000237,TXN000045051,CUST000987,2026-02-27 21:30:13,49.1,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - B,104
ALT00000238,TXN000029499,CUST001552,2026-02-28 00:49:34,68.6,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,143
ALT00000239,TXN000011430,CUST000332,2026-02-28 00:52:30,69.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,140
ALT00000240,TXN000013493,CUST001843,2026-02-28 01:38:41,67.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,13
ALT00000241,TXN000048908,CUST000921,2026-02-28 02:07:19,80.1,High,CARD_TESTING,CHALLENGE,Investigating,Fraud Ops - A,200
ALT00000242,TXN000025322,CUST001782,2026-02-28 02:54:55,67.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,155
ALT00000243,TXN000012222,CUST000473,2026-02-28 03:01:09,68.7,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,86
ALT00000244,TXN000033535,CUST000774,2026-02-28 03:55:25,70.9,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,131
ALT00000245,TXN000005299,CUST000687,2026-02-28 03:57:45,68.0,Medium,ATM_CASHOUT,CHALLENGE,Closed,Fraud Ops - B,14
ALT00000246,TXN000015342,CUST000594,2026-02-28 04:09:02,65.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,205
ALT00000247,TXN000043500,CUST000513,2026-02-28 04:18:26,75.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,221
ALT00000248,TXN000011921,CUST000024,2026-02-28 04:34:35,67.7,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,64
ALT00000249,TXN000026143,CUST001982,2026-02-28 05:15:53,68.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Open,Fraud Ops - B,162
ALT00000250,TXN000017306,CUST000607,2026-02-28 07:13:22,55.1,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,57
ALT00000251,TXN000041235,CUST000795,2026-02-28 20:12:58,52.0,Medium,MERCHANT_COLLUSION,APPROVE,Investigating,Fraud Ops - A,216
ALT00000252,TXN000047602,CUST000787,2026-02-28 20:13:17,52.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - C,236
ALT00000253,TXN000032184,CUST000188,2026-02-28 20:44:41,78.7,Medium,CARD_NOT_PRESENT,CHALLENGE,Closed,Fraud Ops - C,51
ALT00000254,TXN000023089,CUST000629,2026-02-28 21:38:13,75.6,Medium,CARD_NOT_PRESENT,CHALLENGE,Closed,Fraud Ops - B,33
ALT00000255,TXN000007142,CUST001012,2026-02-28 21:44:38,56.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - C,214
ALT00000256,TXN000019578,CUST000117,2026-03-01 02:33:57,74.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,47
ALT00000257,TXN000001447,CUST001242,2026-03-01 02:45:40,75.2,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,37
ALT00000258,TXN000042221,CUST001044,2026-03-01 07:56:06,48.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - A,188
ALT00000259,TXN000019532,CUST000515,2026-03-01 11:52:33,64.8,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Closed,Fraud Ops - C,206
ALT00000260,TXN000008908,CUST000016,2026-03-01 13:46:10,79.3,Medium,ACCOUNT_TAKEOVER,CHALLENGE,Closed,Fraud Ops - A,147
ALT00000261,TXN000021248,CUST000223,2026-03-01 19:23:38,94.2,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - C,136
ALT00000262,TXN000024002,CUST001077,2026-03-01 23:31:44,68.0,Medium,ATM_CASHOUT,CHALLENGE,Investigating,Fraud Ops - B,112
ALT00000263,TXN000005343,CUST001448,2026-03-02 00:39:54,70.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,72
ALT00000264,TXN000010227,CUST000468,2026-03-02 00:51:18,70.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,13
ALT00000265,TXN000044237,CUST000644,2026-03-02 01:33:59,70.1,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,55
ALT00000266,TXN000047279,CUST000458,2026-03-02 02:24:10,74.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,34
ALT00000267,TXN000046928,CUST000144,2026-03-02 03:39:59,68.8,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,8
ALT00000268,TXN000020725,CUST000944,2026-03-02 04:04:28,65.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,171
ALT00000269,TXN000021064,CUST000777,2026-03-02 04:49:15,72.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,148
ALT00000270,TXN000032907,CUST001930,2026-03-02 11:25:56,84.8,High,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - C,144
ALT00000271,TXN000018900,CUST000615,2026-03-02 14:12:53,85.2,High,CARD_NOT_PRESENT,DECLINE,Open,Fraud Ops - A,92
ALT00000272,TXN000026185,CUST001533,2026-03-02 18:21:09,56.4,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Open,Fraud Ops - C,23
ALT00000273,TXN000016897,CUST001147,2026-03-02 21:24:00,54.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - C,67
ALT00000274,TXN000021838,CUST000888,2026-03-03 01:43:10,67.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,86
ALT00000275,TXN000002356,CUST001779,2026-03-03 02:00:39,66.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,28
ALT00000276,TXN000040031,CUST001227,2026-03-03 02:16:32,99,Critical,VELOCITY_ABUSE,DECLINE,Closed,Fraud Ops - A,152
ALT00000277,TXN000023087,CUST001729,2026-03-03 02:48:38,66.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,137
ALT00000278,TXN000026034,CUST000104,2026-03-03 03:01:47,73.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,118
ALT00000279,TXN000003800,CUST000296,2026-03-03 04:30:13,99,Critical,CARD_NOT_PRESENT,DECLINE,Closed,Fraud Ops - B,51
ALT00000280,TXN000000070,CUST000901,2026-03-03 04:50:34,73.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,166
ALT00000281,TXN000036183,CUST000455,2026-03-03 06:54:18,44.6,Medium,VELOCITY_ABUSE,APPROVE,Investigating,Fraud Ops - C,165
ALT00000282,TXN000024033,CUST001887,2026-03-03 07:51:31,68.2,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Closed,Fraud Ops - C,176
ALT00000283,TXN000016533,CUST001023,2026-03-03 08:42:53,58.0,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,156
ALT00000284,TXN000038837,CUST001492,2026-03-03 12:12:31,91.4,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - C,213
ALT00000285,TXN000005636,CUST001382,2026-03-03 13:33:05,84.5,High,ACCOUNT_TAKEOVER,CHALLENGE,Closed,Fraud Ops - B,59
ALT00000286,TXN000003669,CUST001533,2026-03-03 14:37:13,49.1,Medium,VELOCITY_ABUSE,APPROVE,Investigating,Fraud Ops - C,212
ALT00000287,TXN000023613,CUST000454,2026-03-03 20:28:02,50.0,Medium,MERCHANT_COLLUSION,APPROVE,Closed,Fraud Ops - A,139
ALT00000288,TXN000021650,CUST000141,2026-03-04 00:48:33,76.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,131
ALT00000289,TXN000020185,CUST000062,2026-03-04 00:55:32,65.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,98
ALT00000290,TXN000032692,CUST001652,2026-03-04 02:00:43,69.7,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,35
ALT00000291,TXN000049608,CUST000965,2026-03-04 02:47:06,66.5,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,121
ALT00000292,TXN000033456,CUST000031,2026-03-04 02:48:26,93.2,Critical,IMPOSSIBLE_TRAVEL,DECLINE,Open,Fraud Ops - A,239
ALT00000293,TXN000045364,CUST001534,2026-03-04 13:57:41,50.0,Medium,MERCHANT_COLLUSION,APPROVE,Closed,Fraud Ops - A,186
ALT00000294,TXN000028182,CUST001959,2026-03-04 17:21:16,87.2,High,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,57
ALT00000295,TXN000047408,CUST000116,2026-03-05 00:01:04,66.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,203
ALT00000296,TXN000027840,CUST001275,2026-03-05 02:43:34,68.3,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,94
ALT00000297,TXN000013538,CUST000081,2026-03-05 03:37:08,68.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,79
ALT00000298,TXN000003010,CUST000747,2026-03-05 03:45:08,68.1,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,63
ALT00000299,TXN000040041,CUST000462,2026-03-05 04:08:50,90.0,Critical,MULE_TRANSFER,DECLINE,Open,Fraud Ops - B,104
ALT00000300,TXN000044884,CUST001077,2026-03-05 04:16:40,68.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,159
ALT00000301,TXN000022685,CUST001922,2026-03-05 04:36:20,68.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,76
ALT00000302,TXN000018250,CUST000618,2026-03-05 20:30:19,71.0,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - B,190
ALT00000303,TXN000004478,CUST001101,2026-03-06 01:42:33,68.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,53
ALT00000304,TXN000005217,CUST001055,2026-03-06 03:41:13,70.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,240
ALT00000305,TXN000008714,CUST001035,2026-03-06 07:12:30,92.3,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - C,167
ALT00000306,TXN000000732,CUST001477,2026-03-06 12:56:22,53.5,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Closed,Fraud Ops - B,90
ALT00000307,TXN000026172,CUST000839,2026-03-06 14:49:37,54.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - B,130
ALT00000308,TXN000024164,CUST001383,2026-03-06 15:18:24,64.8,Medium,CARD_NOT_PRESENT,APPROVE,Investigating,Fraud Ops - B,177
ALT00000309,TXN000011565,CUST001727,2026-03-06 20:06:39,74.5,Medium,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - C,128
ALT00000310,TXN000000916,CUST000416,2026-03-07 00:02:02,65.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,204
ALT00000311,TXN000001087,CUST001505,2026-03-07 01:29:39,72.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,108
ALT00000312,TXN000033217,CUST000255,2026-03-07 01:45:59,68.2,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,228
ALT00000313,TXN000018552,CUST000830,2026-03-07 02:26:50,76.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,79
ALT00000314,TXN000049082,CUST000446,2026-03-07 04:16:40,67.5,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,177
ALT00000315,TXN000036749,CUST000219,2026-03-07 08:06:53,76.4,Medium,CARD_NOT_PRESENT,CHALLENGE,Investigating,Fraud Ops - C,237
ALT00000316,TXN000022283,CUST001897,2026-03-07 10:31:43,68.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Open,Fraud Ops - A,167
ALT00000317,TXN000029987,CUST001890,2026-03-07 15:04:47,50.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - C,181
ALT00000318,TXN000004307,CUST001801,2026-03-08 01:33:27,73.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,180
ALT00000319,TXN000039551,CUST001423,2026-03-08 02:55:47,65.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,75
ALT00000320,TXN000033466,CUST001120,2026-03-08 03:55:00,67.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,62
ALT00000321,TXN000029278,CUST001531,2026-03-08 04:18:35,75.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,188
ALT00000322,TXN000008775,CUST001212,2026-03-08 08:44:40,74.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Investigating,Fraud Ops - A,158
ALT00000323,TXN000019588,CUST000234,2026-03-08 09:40:23,50.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - A,17
ALT00000324,TXN000021762,CUST000054,2026-03-08 11:38:21,56.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - C,234
ALT00000325,TXN000012646,CUST000097,2026-03-08 16:24:29,54.0,Medium,MULE_TRANSFER,APPROVE,Investigating,Fraud Ops - B,146
ALT00000326,TXN000039140,CUST000728,2026-03-08 20:31:56,56.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - A,195
ALT00000327,TXN000039394,CUST000075,2026-03-09 00:10:41,69.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,146
ALT00000328,TXN000046474,CUST000111,2026-03-09 00:26:13,69.2,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Open,Fraud Ops - A,89
ALT00000329,TXN000002571,CUST000084,2026-03-09 00:44:44,72.9,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,114
ALT00000330,TXN000007836,CUST001447,2026-03-09 01:02:15,77.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,95
ALT00000331,TXN000033948,CUST001390,2026-03-09 03:57:12,72.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,159
ALT00000332,TXN000015841,CUST001552,2026-03-09 03:57:14,70.0,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,162
ALT00000333,TXN000004778,CUST000011,2026-03-09 04:09:59,65.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,75
ALT00000334,TXN000009388,CUST000045,2026-03-09 04:14:54,67.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,173
ALT00000335,TXN000023911,CUST001839,2026-03-09 04:15:02,90.5,Critical,CARD_NOT_PRESENT,DECLINE,Open,Fraud Ops - B,33
ALT00000336,TXN000008995,CUST000232,2026-03-09 04:18:09,68.5,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,18
ALT00000337,TXN000015641,CUST000450,2026-03-09 04:42:35,65.8,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,220
ALT00000338,TXN000041889,CUST001525,2026-03-09 04:52:25,69.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,18
ALT00000339,TXN000005200,CUST001958,2026-03-09 06:55:52,56.5,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,167
ALT00000340,TXN000012920,CUST000024,2026-03-09 12:56:26,93.2,Critical,CARD_NOT_PRESENT,DECLINE,Open,Fraud Ops - C,11
ALT00000341,TXN000041201,CUST000365,2026-03-09 14:07:12,52.0,Medium,MERCHANT_COLLUSION,APPROVE,Investigating,Fraud Ops - B,229
ALT00000342,TXN000005128,CUST000263,2026-03-09 14:07:29,68.2,Medium,CARD_TESTING,CHALLENGE,Open,Fraud Ops - B,83
ALT00000343,TXN000003711,CUST000336,2026-03-09 17:08:58,68.2,Medium,CARD_TESTING,CHALLENGE,Open,Fraud Ops - B,74
ALT00000344,TXN000039316,CUST001122,2026-03-09 17:59:10,50.0,Medium,MERCHANT_COLLUSION,APPROVE,Investigating,Fraud Ops - A,194
ALT00000345,TXN000041983,CUST000051,2026-03-09 21:41:18,48.9,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,176
ALT00000346,TXN000021408,CUST000127,2026-03-09 23:35:05,54.0,Medium,MERCHANT_COLLUSION,APPROVE,Investigating,Fraud Ops - B,148
ALT00000347,TXN000049378,CUST001225,2026-03-10 01:12:34,70.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,184
ALT00000348,TXN000035979,CUST000962,2026-03-10 01:16:29,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - A,157
ALT00000349,TXN000020977,CUST001866,2026-03-10 01:32:15,69.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,111
ALT00000350,TXN000003626,CUST001412,2026-03-10 01:58:12,69.9,Medium,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - C,108
ALT00000351,TXN000004362,CUST001734,2026-03-10 02:03:37,81.3,High,CARD_NOT_PRESENT,CHALLENGE,Closed,Fraud Ops - A,67
ALT00000352,TXN000031971,CUST001557,2026-03-10 02:05:16,67.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,32
ALT00000353,TXN000013473,CUST000091,2026-03-10 03:11:32,66.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,223
ALT00000354,TXN000016710,CUST001464,2026-03-10 06:40:52,50.6,Medium,VELOCITY_ABUSE,APPROVE,Investigating,Fraud Ops - B,102
ALT00000355,TXN000001654,CUST001637,2026-03-10 18:36:55,73.7,Medium,ACCOUNT_TAKEOVER,CHALLENGE,Open,Fraud Ops - A,76
ALT00000356,TXN000019994,CUST000893,2026-03-10 21:47:44,48.4,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,100
ALT00000357,TXN000006549,CUST001804,2026-03-10 23:49:46,82.7,High,VELOCITY_ABUSE,CHALLENGE,Investigating,Fraud Ops - A,228
ALT00000358,TXN000009425,CUST001664,2026-03-11 01:21:04,69.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,157
ALT00000359,TXN000019755,CUST000303,2026-03-11 02:03:32,78.4,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - B,130
ALT00000360,TXN000032003,CUST000798,2026-03-11 04:35:46,88.0,High,MERCHANT_COLLUSION,DECLINE,Open,Fraud Ops - C,188
ALT00000361,TXN000030568,CUST001901,2026-03-11 06:12:26,87.8,High,IMPOSSIBLE_TRAVEL,DECLINE,Closed,Fraud Ops - A,9
ALT00000362,TXN000006790,CUST001741,2026-03-11 13:03:36,78.3,Medium,CARD_NOT_PRESENT,CHALLENGE,Closed,Fraud Ops - B,34
ALT00000363,TXN000009487,CUST000091,2026-03-11 15:15:51,72.0,Medium,ATM_CASHOUT,CHALLENGE,Closed,Fraud Ops - A,218
ALT00000364,TXN000026752,CUST001641,2026-03-11 19:22:09,90.9,Critical,ACCOUNT_TAKEOVER,DECLINE,Closed,Fraud Ops - C,44
ALT00000365,TXN000042068,CUST001729,2026-03-12 00:03:17,67.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,111
ALT00000366,TXN000001785,CUST000990,2026-03-12 00:13:05,66.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,134
ALT00000367,TXN000016740,CUST001146,2026-03-12 02:09:37,68.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,187
ALT00000368,TXN000010064,CUST000990,2026-03-12 03:55:45,67.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,107
ALT00000369,TXN000010739,CUST000717,2026-03-12 05:35:54,48.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - C,195
ALT00000370,TXN000035631,CUST000179,2026-03-12 05:53:23,63.8,Medium,CARD_NOT_PRESENT,APPROVE,Open,Fraud Ops - A,8
ALT00000371,TXN000038720,CUST001698,2026-03-12 09:51:47,88.7,High,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - C,197
ALT00000372,TXN000023541,CUST000107,2026-03-12 14:13:52,52.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - B,62
ALT00000373,TXN000041032,CUST001179,2026-03-12 22:11:35,49.2,Medium,CARD_TESTING,APPROVE,Investigating,Fraud Ops - A,5
ALT00000374,TXN000026566,CUST000144,2026-03-13 00:12:09,65.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,15
ALT00000375,TXN000028128,CUST000447,2026-03-13 01:07:25,64.5,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - C,167
ALT00000376,TXN000026717,CUST001722,2026-03-13 01:22:59,67.1,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,143
ALT00000377,TXN000002889,CUST001447,2026-03-13 03:58:24,74.1,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,205
ALT00000378,TXN000044780,CUST001321,2026-03-13 04:59:22,84.5,High,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - B,64
ALT00000379,TXN000024752,CUST000432,2026-03-13 07:01:35,48.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - B,92
ALT00000380,TXN000043816,CUST001968,2026-03-13 07:20:30,56.0,Medium,MERCHANT_COLLUSION,APPROVE,Closed,Fraud Ops - A,56
ALT00000381,TXN000040879,CUST001244,2026-03-13 11:29:19,38.3,Medium,CARD_TESTING,APPROVE,Investigating,Fraud Ops - B,104
