device_id,customer_id,device_type,last_ip_address,device_trust_status,first_seen_date
DEV00021802,CUST000218,iOS,10.218.1.128,Trusted,2025-06-05
DEV00021901,CUST000219,ATM,10.219.0.96,Known,2024-09-14
DEV00022001,CUST000220,POS,10.220.0.89,New,2024-02-29
DEV00022101,CUST000221,iOS,10.221.0.69,New,2024-05-14
DEV00022102,CUST000221,Windows,10.221.1.94,Trusted,2024-09-08
DEV00022201,CUST000222,iOS,10.222.0.38,Trusted,2024-10-04
DEV00022202,CUST000222,Android,10.222.1.46,New,2024-09-07
DEV00022301,CUST000223,ATM,10.223.0.215,Trusted,2024-10-28
DEV00022302,CUST000223,Windows,10.223.1.67,Known,2025-01-28
DEV00022401,CUST000224,POS,10.224.0.125,New,2025-11-12
DEV00022402,CUST000224,ATM,10.224.1.158,Known,2024-10-14
DEV00022501,CUST000225,Windows,10.225.0.228,New,2023-11-24
DEV00022502,CUST000225,Windows,10.225.1.192,New,2024-12-04
DEV00022601,CUST000226,Android,10.226.0.7,New,2024-08-13
DEV00022602,CUST000226,Android,10.226.1.27,Known,2024-05-09
DEV00022603,CUST000226,iOS,10.226.2.22,New,2025-03-21
DEV00022701,CUST000227,POS,10.227.0.114,Trusted,2024-02-17
DEV00022702,CUST000227,POS,10.227.1.46,New,2024-04-25
DEV00022801,CUST000228,Android,10.228.0.134,Trusted,2025-02-13
DEV00022901,CUST000229,ATM,10.229.0.226,New,2024-12-23
DEV00023001,CUST000230,ATM,10.230.0.49,Trusted,2025-07-29
DEV00023002,CUST000230,iOS,10.230.1.75,Trusted,2024-04-19
DEV00023101,CUST000231,iOS,10.231.0.4,New,2025-06-23
DEV00023201,CUST000232,iOS,10.232.0.99,New,2025-05-23
DEV00023301,CUST000233,Windows,10.233.0.124,Known,2025-07-12
DEV00023401,CUST000234,ATM,10.234.0.177,Trusted,2025-01-16
DEV00023402,CUST000234,Android,10.234.1.64,Trusted,2024-09-07
DEV00023403,CUST000234,Android,10.234.2.176,Known,2023-12-16
DEV00023501,CUST000235,ATM,10.235.0.92,Trusted,2025-05-20
DEV00023601,CUST000236,ATM,10.236.0.76,Known,2024-07-26
DEV00023701,CUST000237,POS,10.237.0.40,Known,2025-03-07
DEV00023702,CUST000237,ATM,10.237.1.165,Known,2025-10-10
DEV00023801,CUST000238,POS,10.238.0.66,Trusted,2025-01-21
DEV00023802,CUST000238,iOS,10.238.1.156,Trusted,2026-01-18
DEV00023803,CUST000238,iOS,10.238.2.168,New,2025-11-11
DEV00023901,CUST000239,Android,10.239.0.26,Trusted,2024-08-05
DEV00023902,CUST000239,ATM,10.239.1.49,Trusted,2024-08-11
DEV00023903,CUST000239,iOS,10.239.2.146,Trusted,2024-07-09
DEV00024001,CUST000240,POS,10.240.0.154,New,2025-02-05
DEV00024101,CUST000241,ATM,10.241.0.1,Trusted,2025-04-15
DEV00024102,CUST000241,POS,10.241.1.5,Trusted,2025-03-28
DEV00024201,CUST000242,iOS,10.242.0.36,Known,2025-01-21
DEV00024202,CUST000242,POS,10.242.1.64,Trusted,2025-05-14
DEV00024301,CUST000243,Android,10.243.0.200,Trusted,2023-12-04
DEV00024302,CUST000243,Windows,10.243.1.90,New,2024-12-01
DEV00024401,CUST000244,iOS,10.244.0.13,New,2024-11-01
DEV00024501,CUST000245,POS,10.245.0.112,Trusted,2023-12-13
DEV00024502,CUST000245,iOS,10.245.1.124,Trusted,2024-09-19
DEV00024601,CUST000246,Windows,10.246.0.90,Trusted,2025-03-09
DEV00024602,CUST000246,Windows,10.246.1.153,Trusted,2023-12-05
DEV00024701,CUST000247,POS,10.247.0.238,Trusted,2025-04-12
DEV00024801,CUST000248,POS,10.248.0.232,Trusted,2025-05-15
DEV00024802,CUST000248,iOS,10.248.1.16,Known,2025-07-10
DEV00024901,CUST000249,ATM,10.249.0.131,Trusted,2025-03-14
DEV00025001,CUST000250,Windows,10.0.0.161,Known,2025-06-04
DEV00025002,CUST000250,POS,10.0.1.71,Trusted,2024-05-01
DEV00025101,CUST000251,iOS,10.1.0.110,Known,2024-05-22
DEV00025102,CUST000251,Windows,10.1.1.115,Trusted,2025-07-04
DEV00025103,CUST000251,iOS,10.1.2.149,Trusted,2025-09-12
DEV00025201,CUST000252,iOS,10.2.0.82,Trusted,2024-01-18
DEV00025301,CUST000253,POS,10.3.0.158,Known,2024-05-21
DEV00025401,CUST000254,iOS,10.4.0.50,Trusted,2025-12-29
DEV00025501,CUST000255,iOS,10.5.0.110,New,2023-11-29
DEV00025502,CUST000255,Android,10.5.1.156,New,2024-01-25
DEV00025601,CUST000256,ATM,10.6.0.252,Trusted,2024-07-09
DEV00025602,CUST000256,ATM,10.6.1.133,Trusted,2025-07-21
DEV00025603,CUST000256,Windows,10.6.2.113,New,2025-03-26
DEV00025701,CUST000257,iOS,10.7.0.101,New,2025-03-06
DEV00025702,CUST000257,ATM,10.7.1.7,Trusted,2024-10-24
DEV00025703,CUST000257,POS,10.7.2.230,Trusted,2024-10-23
DEV00025801,CUST000258,Android,10.8.0.197,Trusted,2025-02-22
DEV00025802,CUST000258,POS,10.8.1.224,Trusted,2025-08-18
DEV00025901,CUST000259,Android,10.9.0.118,New,2024-09-08
DEV00025902,CUST000259,POS,10.9.1.207,Trusted,2024-05-19
DEV00026001,CUST000260,Android,10.10.0.168,Known,2025-12-25
DEV00026101,CUST000261,Android,10.11.0.24,Known,2025-03-07
DEV00026102,CUST000261,Windows,10.11.1.230,New,2025-11-23
DEV00026201,CUST000262,Android,10.12.0.124,Known,2024-11-20
DEV00026202,CUST000262,POS,10.12.1.218,Known,2025-05-11
DEV00026203,CUST000262,POS,10.12.2.148,Known,2025-09-21
DEV00026301,CUST000263,iOS,10.13.0.205,New,2024-12-04
DEV00026401,CUST000264,Windows,10.14.0.102,Trusted,2025-08-05
DEV00026402,CUST000264,iOS,10.14.1.85,Known,2024-03-14
DEV00026501,CUST000265,Windows,10.15.0.143,Trusted,2025-07-02
DEV00026502,CUST000265,POS,10.15.1.176,Known,2025-02-03
DEV00026503,CUST000265,Android,10.15.2.249,Trusted,2025-04-19
DEV00026601,CUST000266,Android,10.16.0.128,Trusted,2025-01-16
DEV00026602,CUST000266,ATM,10.16.1.213,Known,2025-06-24
DEV00026701,CUST000267,POS,10.17.0.80,Known,2025-09-07
DEV00026702,CUST000267,Android,10.17.1.211,Trusted,2025-07-05
DEV00026801,CUST000268,iOS,10.18.0.83,Trusted,2025-07-18
DEV00026802,CUST000268,Windows,10.18.1.71,Known,2023-12-02
DEV00026901,CUST000269,POS,10.19.0.63,Trusted,2025-11-20
DEV00026902,CUST000269,Windows,10.19.1.157,Known,2024-07-27
DEV00027001,CUST000270,iOS,10.20.0.183,Trusted,2023-12-20
DEV00027002,CUST000270,ATM,10.20.1.146,Trusted,2025-10-28
DEV00027101,CUST000271,Android,10.21.0.17,New,2025-10-08
DEV00027102,CUST000271,Windows,10.21.1.123,New,2025-08-10
DEV00027201,CUST000272,iOS,10.22.0.159,Trusted,2024-07-19
DEV00027202,CUST000272,iOS,10.22.1.250,New,2025-01-03
DEV00027301,CUST000273,POS,10.23.0.153,New,2025-03-04
DEV00027401,CUST000274,iOS,10.24.0.228,Trusted,2023-12-18
DEV00027501,CUST000275,POS,10.25.0.3,New,2025-09-23
DEV00027601,CUST000276,ATM,10.26.0.140,Trusted,2024-03-24
DEV00027602,CUST000276,iOS,10.26.1.122,Trusted,2025-07-23
DEV00027701,CUST000277,POS,10.27.0.239,New,2024-05-03
DEV00027702,CUST000277,iOS,10.27.1.117,New,2024-07-15
DEV00027801,CUST000278,ATM,10.28.0.181,Known,2025-10-08
DEV00027802,CUST000278,POS,10.28.1.124,Trusted,2025-09-08
DEV00027803,CUST000278,POS,10.28.2.252,Known,2024-10-12
DEV00027901,CUST000279,Android,10.29.0.121,New,2024-08-25
DEV00027902,CUST000279,ATM,10.29.1.147,Known,2024-11-26
DEV00027903,CUST000279,Windows,10.29.2.246,Known,2025-04-10
DEV00028001,CUST000280,Android,10.30.0.33,Trusted,2025-04-22
DEV00028002,CUST000280,Windows,10.30.1.34,Known,2025-04-25
DEV00028101,CUST000281,Android,10.31.0.88,Trusted,2025-09-05
DEV00028102,CUST000281,POS,10.31.1.240,Trusted,2024-09-11
DEV00028103,CUST000281,ATM,10.31.2.198,New,2025-06-02
DEV00028201,CUST000282,POS,10.32.0.60,New,2024-03-03
DEV00028202,CUST000282,ATM,10.32.1.122,Known,2025-09-05
DEV00028301,CUST000283,Windows,10.33.0.70,Known,2025-10-23
DEV00028302,CUST000283,Windows,10.33.1.168,New,2024-10-16
DEV00028401,CUST000284,iOS,10.34.0.9,Trusted,2024-05-07
DEV00028402,CUST000284,Android,10.34.1.15,Trusted,2024-05-28
DEV00028501,CUST000285,Android,10.35.0.164,New,2025-04-23
DEV00028502,CUST000285,ATM,10.35.1.178,Known,2025-05-13
DEV00028601,CUST000286,iOS,10.36.0.166,New,2025-10-12
DEV00028602,CUST000286,iOS,10.36.1.139,New,2025-06-22
DEV00028701,CUST000287,Windows,10.37.0.232,New,2024-06-22
DEV00028801,CUST000288,Windows,10.38.0.86,Known,2024-12-17
DEV00028802,CUST000288,Android,10.38.1.162,Trusted,2025-01-22
DEV00028803,CUST000288,POS,10.38.2.219,Known,2025-11-10
DEV00028901,CUST000289,iOS,10.39.0.36,Trusted,2025-07-18
DEV00028902,CUST000289,Android,10.39.1.185,Trusted,2024-09-18
DEV00029001,CUST000290,ATM,10.40.0.241,Trusted,2024-01-04
DEV00029002,CUST000290,POS,10.40.1.60,Trusted,2025-12-25
DEV00029003,CUST000290,iOS,10.40.2.126,Trusted,2024-10-06
DEV00029101,CUST000291,POS,10.41.0.205,Trusted,2025-11-28
DEV00029102,CUST000291,iOS,10.41.1.110,Known,2024-01-07
DEV00029201,CUST000292,iOS,10.42.0.179,Known,2024-07-14
DEV00029202,CUST000292,iOS,10.42.1.113,Trusted,2024-06-15
DEV00029301,CUST000293,iOS,10.43.0.164,Known,2024-08-14
DEV00029401,CUST000294,Android,10.44.0.159,Known,2023-12-14
DEV00029402,CUST000294,POS,10.44.1.130,Trusted,2024-10-13
DEV00029403,CUST000294,iOS,10.44.2.71,Trusted,2025-07-17
DEV00029501,CUST000295,POS,10.45.0.46,Trusted,2026-01-02
DEV00029601,CUST000296,iOS,10.46.0.189,New,2025-07-11
DEV00029701,CUST000297,Windows,10.47.0.52,Known,2025-09-23
DEV00029702,CUST000297,Android,10.47.1.178,Trusted,2025-04-19
DEV00029801,CUST000298,Android,10.48.0.106,New,2025-06-24
DEV00029901,CUST000299,Android,10.49.0.11,New,2024-01-11
DEV00029902,CUST000299,POS,10.49.1.9,New,2024-08-06
DEV00030001,CUST000300,Android,10.50.0.123,Known,2025-08-19
DEV00030101,CUST000301,Windows,10.51.0.136,Trusted,2025-04-03
DEV00030102,CUST000301,ATM,10.51.1.193,Known,2024-02-17
DEV00030201,CUST000302,ATM,10.52.0.159,Trusted,2025-01-22
DEV00030202,CUST000302,Windows,10.52.1.45,Trusted,2024-07-06
DEV00030301,CUST000303,POS,10.53.0.175,New,2025-04-23
DEV00030302,CUST000303,Android,10.53.1.17,Known,2025-02-12
DEV00030401,CUST000304,Android,10.54.0.101,Trusted,2025-04-11
DEV00030501,CUST000305,Android,10.55.0.75,Trusted,2025-11-28
DEV00030502,CUST000305,Android,10.55.1.224,Trusted,2024-08-17
DEV00030601,CUST000306,iOS,10.56.0.124,Known,2025-04-11
DEV00030602,CUST000306,Android,10.56.1.38,Known,2025-04-15
DEV00030701,CUST000307,Android,10.57.0.82,Trusted,2024-11-06
DEV00030801,CUST000308,ATM,10.58.0.197,Trusted,2024-10-19
DEV00030802,CUST000308,Windows,10.58.1.40,Trusted,2024-01-06
DEV00030901,CUST000309,Android,10.59.0.36,Trusted,2025-03-22
DEV00030902,CUST000309,Android,10.59.1.103,Trusted,2024-11-01
DEV00031001,CUST000310,ATM,10.60.0.82,Trusted,2024-03-20
DEV00031101,CUST000311,ATM,10.61.0.36,Trusted,2025-09-06
DEV00031102,CUST000311,iOS,10.61.1.78,New,2024-08-12
DEV00031201,CUST000312,Windows,10.62.0.142,New,2025-12-19
DEV00031202,CUST000312,Windows,10.62.1.214,Known,2024-09-13
DEV00031301,CUST000313,iOS,10.63.0.8,Trusted,2023-12-10
DEV00031302,CUST000313,Windows,10.63.1.127,Trusted,2024-05-28
DEV00031401,CUST000314,Android,10.64.0.38,Known,2024-10-16
DEV00031402,CUST000314,iOS,10.64.1.92,Trusted,2025-12-08
DEV00031403,CUST000314,Windows,10.64.2.93,New,2024-04-20
DEV00031501,CUST000315,Windows,10.65.0.25,Known,2025-09-06
DEV00031502,CUST000315,Android,10.65.1.36,Known,2025-01-15
DEV00031601,CUST000316,Android,10.66.0.210,Trusted,2026-01-14
DEV00031701,CUST000317,iOS,10.67.0.177,Trusted,2025-03-23
DEV00031801,CUST000318,Android,10.68.0.194,Trusted,2025-09-27
DEV00031802,CUST000318,POS,10.68.1.53,Trusted,2025-07-26
DEV00031901,CUST000319,Android,10.69.0.210,Trusted,2024-08-08
DEV00032001,CUST000320,Windows,10.70.0.252,New,2024-11-23
DEV00032101,CUST000321,Windows,10.71.0.117,Known,2024-02-28
DEV00032102,CUST000321,ATM,10.71.1.58,New,2025-04-09
DEV00032201,CUST000322,ATM,10.72.0.178,Trusted,2024-01-03
DEV00032202,CUST000322,iOS,10.72.1.17,Known,2025-07-12
DEV00032301,CUST000323,ATM,10.73.0.253,New,2024-08-26
DEV00032302,CUST000323,Windows,10.73.1.38,New,2025-10-13
DEV00032303,CUST000323,Android,10.73.2.65,New,2024-09-09
DEV00032401,CUST000324,ATM,10.74.0.52,Known,2024-03-25
DEV00032402,CUST000324,ATM,10.74.1.126,Known,2024-07-25
DEV00032501,CUST000325,POS,10.75.0.169,Known,2024-02-08
DEV00032601,CUST000326,POS,10.76.0.15,New,2025-05-07
DEV00032701,CUST000327,ATM,10.77.0.89,Known,2024-12-06
DEV00032801,CUST000328,ATM,10.78.0.169,New,2024-06-29
DEV00032901,CUST000329,ATM,10.79.0.129,Known,2025-08-14
DEV00032902,CUST000329,POS,10.79.1.77,Known,2024-11-11
DEV00033001,CUST000330,Windows,10.80.0.70,Trusted,2024-06-30
DEV00033002,CUST000330,POS,10.80.1.122,New,2025-07-01
DEV00033003,CUST000330,Windows,10.80.2.204,Trusted,2024-04-04
DEV00033101,CUST000331,POS,10.81.0.128,Trusted,2024-03-26
DEV00033201,CUST000332,Windows,10.82.0.217,New,2024-12-07
DEV00033301,CUST000333,Android,10.83.0.63,Known,2024-10-13
DEV00033401,CUST000334,Android,10.84.0.81,Known,2025-11-27
DEV00033501,CUST000335,Windows,10.85.0.128,Trusted,2025-06-02
DEV00033502,CUST000335,POS,10.85.1.32,Known,2025-02-28
DEV00033503,CUST000335,POS,10.85.2.189,New,2023-12-27
DEV00033601,CUST000336,ATM,10.86.0.122,Trusted,2025-04-22
DEV00033602,CUST000336,iOS,10.86.1.93,New,2024-01-30
DEV00033603,CUST000336,Windows,10.86.2.211,Known,2026-01-10
DEV00033701,CUST000337,ATM,10.87.0.100,Trusted,2024-12-25
DEV00033801,CUST000338,ATM,10.88.0.189,New,2025-02-25
DEV00033802,CUST000338,ATM,10.88.1.225,Trusted,2025-08-20
DEV00033901,CUST000339,ATM,10.89.0.52,Known,2025-03-16
DEV00034001,CUST000340,Windows,10.90.0.45,Known,2025-04-18
DEV00034101,CUST000341,ATM,10.91.0.159,New,2024-05-27
DEV00034201,CUST000342,ATM,10.92.0.98,Trusted,2024-11-16
DEV00034202,CUST000342,iOS,10.92.1.154,Trusted,2025-04-17
DEV00034301,CUST000343,iOS,10.93.0.224,Known,2024-02-22
DEV00034302,CUST000343,ATM,10.93.1.176,Trusted,2024-02-01
DEV00034401,CUST000344,POS,10.94.0.98,Known,2024-12-23
DEV00034402,CUST000344,Windows,10.94.1.34,Trusted,2024-06-16
DEV00034403,CUST000344,iOS,10.94.2.67,Trusted,2024-09-03
DEV00034501,CUST000345,POS,10.95.0.81,New,2025-08-16
DEV00034502,CUST000345,Windows,10.95.1.189,New,2023-12-11
DEV00034601,CUST000346,Android,10.96.0.114,Known,2024-02-05
DEV00034602,CUST000346,POS,10.96.1.125,New,2024-09-14
DEV00034701,CUST000347,POS,10.97.0.47,New,2025-11-14
DEV00034702,CUST000347,iOS,10.97.1.197,New,2024-03-09
DEV00034703,CUST000347,Android,10.97.2.228,Known,2026-01-05
DEV00034801,CUST000348,Android,10.98.0.168,New,2025-03-05
DEV00034802,CUST000348,POS,10.98.1.34,Trusted,2025-12-13
DEV00034901,CUST000349,iOS,10.99.0.100,New,2025-04-15
DEV00035001,CUST000350,ATM,10.100.0.227,New,2024-10-01
DEV00035002,CUST000350,Windows,10.100.1.145,New,2025-10-31
DEV00035101,CUST000351,Android,10.101.0.233,New,2025-03-30
DEV00035102,CUST000351,iOS,10.101.1.252,Trusted,2024-03-02
DEV00035201,CUST000352,Windows,10.102.0.150,Trusted,2023-12-06
DEV00035202,CUST000352,POS,10.102.1.5,Trusted,2024-01-04
DEV00035301,CUST000353,iOS,10.103.0.48,Trusted,2023-12-29
DEV00035401,CUST000354,Windows,10.104.0.177,New,2025-03-28
DEV00035402,CUST000354,Android,10.104.1.33,Trusted,2026-01-17
DEV00035403,CUST000354,iOS,10.104.2.29,Trusted,2024-02-19
DEV00035501,CUST000355,Android,10.105.0.30,Trusted,2025-08-28
DEV00035502,CUST000355,ATM,10.105.1.247,New,2024-10-06
DEV00035601,CUST000356,POS,10.106.0.188,Known,2025-12-25
DEV00035602,CUST000356,ATM,10.106.1.103,New,2024-08-24
DEV00035603,CUST000356,POS,10.106.2.186,New,2025-06-08
DEV00035701,CUST000357,iOS,10.107.0.121,Known,2024-11-09
DEV00035702,CUST000357,iOS,10.107.1.130,Trusted,2024-06-09
DEV00035801,CUST000358,ATM,10.108.0.34,Trusted,2025-07-11
DEV00035901,CUST000359,Windows,10.109.0.111,Trusted,2024-05-09
DEV00036001,CUST000360,Android,10.110.0.250,Trusted,2024-05-16
DEV00036002,CUST000360,POS,10.110.1.201,Trusted,2024-07-05
DEV00036101,CUST000361,iOS,10.111.0.32,Trusted,2024-11-08
DEV00036102,CUST000361,ATM,10.111.1.197,Trusted,2025-05-25
DEV00036201,CUST000362,ATM,10.112.0.236,New,2024-10-19
DEV00036202,CUST000362,POS,10.112.1.204,Known,2026-01-01
DEV00036301,CUST000363,Android,10.113.0.251,Known,2024-11-28
DEV00036302,CUST000363,ATM,10.113.1.227,Known,2024-01-24
DEV00036303,CUST000363,Windows,10.113.2.233,Known,2026-01-23
DEV00036401,CUST000364,Android,10.114.0.10,Known,2024-12-28
DEV00036402,CUST000364,iOS,10.114.1.134,Known,2025-06-27
DEV00036501,CUST000365,Windows,10.115.0.67,Known,2025-09-27
DEV00036601,CUST000366,POS,10.116.0.173,Trusted,2024-01-31
DEV00036602,CUST000366,ATM,10.116.1.134,Trusted,2025-10-16
DEV00036701,CUST000367,ATM,10.117.0.224,Known,2024-06-12
DEV00036702,CUST000367,ATM,10.117.1.163,New,2024-11-07
DEV00036703,CUST000367,ATM,10.117.2.188,New,2025-08-18
DEV00036801,CUST000368,POS,10.118.0.219,New,2025-10-11
DEV00036901,CUST000369,Windows,10.119.0.228,Known,2025-06-25
DEV00037001,CUST000370,iOS,10.120.0.196,Trusted,2024-09-02
DEV00037002,CUST000370,ATM,10.120.1.195,New,2024-03-19
DEV00037003,CUST000370,ATM,10.120.2.39,Known,2025-11-01
DEV00037101,CUST000371,Android,10.121.0.50,Trusted,2024-06-27
DEV00037102,CUST000371,POS,10.121.1.49,New,2024-09-04
DEV00037103,CUST000371,Android,10.121.2.31,Trusted,2026-01-12
DEV00037201,CUST000372,ATM,10.122.0.7,Known,2025-01-05
DEV00037301,CUST000373,ATM,10.123.0.26,Known,2025-09-08
DEV00037302,CUST000373,ATM,10.123.1.229,Known,2025-05-12
DEV00037401,CUST000374,POS,10.124.0.105,Trusted,2024-09-23
DEV00037402,CUST000374,Android,10.124.1.105,Trusted,2026-01-12
DEV00037501,CUST000375,iOS,10.125.0.201,Trusted,2024-07-30
DEV00037502,CUST000375,ATM,10.125.1.247,New,2025-12-20
DEV00037503,CUST000375,Android,10.125.2.209,New,2024-05-06
DEV00037601,CUST000376,Android,10.126.0.42,Trusted,2025-03-30
DEV00037602,CUST000376,Android,10.126.1.102,Trusted,2025-09-10
DEV00037701,CUST000377,Android,10.127.0.234,Trusted,2024-04-10
DEV00037702,CUST000377,Android,10.127.1.156,New,2026-01-27
DEV00037801,CUST000378,POS,10.128.0.92,New,2025-08-03
DEV00037802,CUST000378,Android,10.128.1.32,New,2025-01-17
DEV00037901,CUST000379,ATM,10.129.0.232,Trusted,2026-01-24
DEV00037902,CUST000379,iOS,10.129.1.252,New,2025-10-10
DEV00038001,CUST000380,iOS,10.130.0.226,Known,2025-07-19
DEV00038002,CUST000380,Android,10.130.1.254,Known,2024-03-05
DEV00038003,CUST000380,POS,10.130.2.227,New,2026-01-29
DEV00038101,CUST000381,Android,10.131.0.72,New,2024-08-04
DEV00038201,CUST000382,Windows,10.132.0.17,Trusted,2026-01-03
DEV00038202,CUST000382,ATM,10.132.1.111,Trusted,2024-06-04
DEV00038301,CUST000383,Android,10.133.0.22,Trusted,2025-12-28
DEV00038302,CUST000383,ATM,10.133.1.81,Trusted,2025-09-23
DEV00038303,CUST000383,Android,10.133.2.236,New,2025-12-06
DEV00038401,CUST000384,ATM,10.134.0.226,Trusted,2025-02-18
DEV00038402,CUST000384,Android,10.134.1.117,Known,2024-06-09
DEV00038501,CUST000385,iOS,10.135.0.205,Trusted,2025-12-01
DEV00038601,CUST000386,POS,10.136.0.151,Trusted,2025-12-04
DEV00038701,CUST000387,POS,10.137.0.247,Known,2024-05-11
DEV00038702,CUST000387,Windows,10.137.1.108,Known,2025-08-18
DEV00038703,CUST000387,Android,10.137.2.117,Trusted,2024-09-11
DEV00038801,CUST000388,Android,10.138.0.92,Trusted,2024-07-12
DEV00038901,CUST000389,iOS,10.139.0.46,Trusted,2026-01-09
DEV00038902,CUST000389,iOS,10.139.1.216,Known,2025-10-20
DEV00038903,CUST000389,Android,10.139.2.213,Trusted,2025-01-08
DEV00039001,CUST000390,iOS,10.140.0.236,Trusted,2023-12-12
DEV00039002,CUST000390,POS,10.140.1.151,Trusted,2024-08-01
DEV00039101,CUST000391,POS,10.141.0.96,New,2024-08-18
DEV00039102,CUST000391,ATM,10.141.1.46,Known,2024-02-02
DEV00039201,CUST000392,ATM,10.142.0.56,Known,2024-11-22
DEV00039301,CUST000393,ATM,10.143.0.105,Known,2024-09-09
DEV00039302,CUST000393,Windows,10.143.1.70,New,2026-01-06
DEV00039401,CUST000394,Windows,10.144.0.10,Trusted,2025-02-24
DEV00039501,CUST000395,ATM,10.145.0.59,Trusted,2024-01-22
DEV00039601,CUST000396,ATM,10.146.0.219,Trusted,2025-01-13
DEV00039602,CUST000396,iOS,10.146.1.148,Trusted,2025-03-25
DEV00039701,CUST000397,iOS,10.147.0.251,Known,2024-06-29
DEV00039801,CUST000398,Android,10.148.0.173,Trusted,2025-12-30
DEV00039901,CUST000399,Windows,10.149.0.221,New,2024-12-27
DEV00040001,CUST000400,Windows,10.150.0.151,Trusted,2024-09-04
DEV00040002,CUST000400,ATM,10.150.1.71,Trusted,2026-01-24
DEV00040003,CUST000400,iOS,10.150.2.115,Trusted,2024-12-19
DEV00040101,CUST000401,ATM,10.151.0.64,Trusted,2024-05-09
DEV00040201,CUST000402,POS,10.152.0.32,Known,2025-11-14
DEV00040202,CUST000402,Android,10.152.1.130,Known,2024-12-08
DEV00040301,CUST000403,Windows,10.153.0.30,Trusted,2025-03-03
DEV00040401,CUST000404,Android,10.154.0.137,New,2025-08-12
DEV00040402,CUST000404,Android,10.154.1.172,Trusted,2024-03-09
DEV00040501,CUST000405,Android,10.155.0.154,Trusted,2025-12-13
DEV00040502,CUST000405,ATM,10.155.1.197,Trusted,2025-05-21
DEV00040601,CUST000406,ATM,10.156.0.132,Trusted,2025-03-03
DEV00040701,CUST000407,ATM,10.157.0.55,New,2025-06-20
DEV00040801,CUST000408,Windows,10.158.0.246,Trusted,2024-05-27
DEV00040901,CUST000409,POS,10.159.0.234,New,2025-01-05
DEV00041001,CUST000410,Android,10.160.0.36,Known,2024-09-08
DEV00041101,CUST000411,Android,10.161.0.59,Known,2025-02-15
DEV00041102,CUST000411,iOS,10.161.1.53,Trusted,2024-03-22
DEV00041201,CUST000412,iOS,10.162.0.33,Trusted,2025-08-07
DEV00041301,CUST000413,ATM,10.163.0.248,Trusted,2025-04-28
DEV00041302,CUST000413,ATM,10.163.1.21,Known,2024-12-20
DEV00041303,CUST000413,ATM,10.163.2.43,New,2024-11-06
DEV00041401,CUST000414,POS,10.164.0.187,Trusted,2025-05-13
DEV00041501,CUST000415,ATM,10.165.0.104,New,2024-12-23
DEV00041502,CUST000415,Windows,10.165.1.99,New,2025-03-22
DEV00041601,CUST000416,iOS,10.166.0.63,New,2025-12-27
DEV00041602,CUST000416,Windows,10.166.1.162,Trusted,2024-02-17
DEV00041701,CUST000417,iOS,10.167.0.225,New,2025-08-15
DEV00041702,CUST000417,ATM,10.167.1.65,Known,2024-09-06
DEV00041703,CUST000417,POS,10.167.2.169,New,2024-06-10
DEV00041801,CUST000418,ATM,10.168.0.1,Trusted,2025-11-21
DEV00041901,CUST000419,iOS,10.169.0.52,Trusted,2023-12-26
DEV00042001,CUST000420,Android,10.170.0.88,Trusted,2024-06-11
DEV00042002,CUST000420,iOS,10.170.1.123,New,2024-03-14
DEV00042101,CUST000421,POS,10.171.0.110,Known,2025-01-17
DEV00042102,CUST000421,Windows,10.171.1.81,Trusted,2025-01-27
